---,DisplayName,Description,DescriptionLong,FlavorText,CustomTypeText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,LevelRangeString,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTagContainer,AffixAnyTagContainer,AffixAllTagContainer,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageTypeTag,SpokeTags,PlayerClassTags,ItemSetTag,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Currency_WoodLog_T1_Birch_100,"NSLOCTEXT(""ItemsTable"", ""6AF642AF44295C2B2B67778EBFF7C754"", ""100 Birch Logs"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodLog_T1_Birch=100","0","None","/Game/Items/Harvesting/HarvestingItem_WoodLog_T1_Birch04.HarvestingItem_WoodLog_T1_Birch04_C",""
Currency_WoodLog_T1_Birch_25,"NSLOCTEXT(""ItemsTable"", ""CCE4A9634911D0575CDC60B19016471D"", ""25 Birch Logs"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodLog_T1_Birch=25","0","None","/Game/Items/Harvesting/HarvestingItem_WoodLog_T1_Birch03.HarvestingItem_WoodLog_T1_Birch03_C",""
Currency_WoodPlank_T1_Ash_01,"NSLOCTEXT(""ItemsTable"", ""ABC685E4463ED6A2DF53A3B059D58E1C"", ""Wood Plank"")","","","","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Ash"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Ash=1","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Ash.HarvestingItem_WoodPlank_T1_Ash_C",""
Currency_WoodPlank_T1_Ash_05,"NSLOCTEXT(""ItemsTable"", ""E899C47B4DC0285E44E1A0B382975F90"", ""5 Wood Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Ash"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Ash=5","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Ash.HarvestingItem_WoodPlank_T1_Ash_C",""
Currency_WoodPlank_T1_Ash_10,"NSLOCTEXT(""ItemsTable"", ""1E5255174AEAFD094F75E2B22D38C88C"", ""10 Wood Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Ash"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Ash=10","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Ash.HarvestingItem_WoodPlank_T1_Ash_C",""
Currency_WoodPlank_T1_Ash_100,"NSLOCTEXT(""ItemsTable"", ""12BC411D42969DAAE55267BC21E962CC"", ""100 Wood Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Ash"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Ash=100","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Ash.HarvestingItem_WoodPlank_T1_Ash_C",""
Currency_WoodPlank_T1_Ash_25,"NSLOCTEXT(""ItemsTable"", ""2C3D177D49A5180F0DD2919217DD8544"", ""25 Wood Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Ash"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Ash=25","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Ash.HarvestingItem_WoodPlank_T1_Ash_C",""
Currency_WoodPlank_T1_Birch_01,"NSLOCTEXT(""ItemsTable"", ""AEDA42074BA176BAC0B6A0B83C55E298"", ""Birch Plank"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Birch=1","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Birch.HarvestingItem_WoodPlank_T1_Birch_C",""
Currency_WoodPlank_T1_Birch_05,"NSLOCTEXT(""ItemsTable"", ""8D9EE43A4E4781286DA0EFB90A29F490"", ""5 Birch Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Birch=5","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Birch.HarvestingItem_WoodPlank_T1_Birch_C",""
Currency_WoodPlank_T1_Birch_10,"NSLOCTEXT(""ItemsTable"", ""B325E79C4384D7446C287180AD3288EE"", ""10 Birch Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Birch=10","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Birch.HarvestingItem_WoodPlank_T1_Birch_C",""
Currency_WoodPlank_T1_Birch_100,"NSLOCTEXT(""ItemsTable"", ""5E2B13E943C4667D19B660B54567AC7F"", ""100 Birch Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Birch=100","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Birch.HarvestingItem_WoodPlank_T1_Birch_C",""
Currency_WoodPlank_T1_Birch_25,"NSLOCTEXT(""ItemsTable"", ""EF50B5ED4DF03D20AA9C94BB9FD701A7"", ""25 Birch Planks"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Harvesting.Wood.T1.Birch"")))","(GameplayTags=)","(GameplayTags=)","None","Currency","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToTrait","Currency|WoodPlank_T1_Birch=25","0","None","/Game/Items/Harvesting/HarvestingItem_WoodPlank_T1_Birch.HarvestingItem_WoodPlank_T1_Birch_C",""
DogTags,"NSLOCTEXT(""ItemsTable"", ""1BD6E8E94C579331BB2D8FA0716B9011"", ""Dog Tag"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_dogtag_01.gbl_prop_dogtag_01_C",""
Dye_BurgundyBark,"NSLOCTEXT(""ItemsTable"", ""D75E9BD344C379A2634C99BFD63B4D5C"", ""Burgundy Bark"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_BurgundyBark_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName=""BurgundyBark"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_BurgundyBark_Icon.DyeSet_BurgundyBark_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
Dye_Caramel,"NSLOCTEXT(""ItemsTable"", ""74A937864353232F55D898BADC5A0BBE"", ""Caramel"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_Caramel_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","8.000000","(RowName="""")","False","(RowName=""Caramel"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Normal","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_Caramel_Icon.DyeSet_Caramel_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
Dye_Common_Random,"NSLOCTEXT(""ItemsTable"", ""B58CD4214326CE197D8E11B0B7EA8098"", ""Common Dye Set"")","","","NSLOCTEXT(""ItemsTable"", ""73B5BBDF44C8BF7561EDDD9BF71E3B6D"", ""Use this item to obtain a random common dye set."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","8.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Normal","(RowName="""")","None","(RowName=""DyeSet_Common"")","(TagName="""")","(GameplayTags=)","(GameplayTags=)","(TagName="""")","None","None","False","False","False","True","False","True","True","True","None","False","AddToInventory","None","5","None","/Game/Items/General/RandomBags/ItemBag_Common_bp.ItemBag_Common_bp_C",""
Dye_Crimson,"NSLOCTEXT(""ItemsTable"", ""E7C5D8EA4F20F6F73676D1B0E7E3C5FD"", ""Crimson"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_Crimson_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName=""Crimson"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Legendary","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_Crimson_Icon.DyeSet_Crimson_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
Dye_Goldenrod,"NSLOCTEXT(""ItemsTable"", ""77CDA9AA407E45C8A2ECAAB7CCB9F13F"", ""Goldenrod"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_Goldenrod_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName=""Goldenrod"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_Goldenrod_Icon.DyeSet_Goldenrod_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
Dye_GuildedStorm,"NSLOCTEXT(""ItemsTable"", ""67FC0DA54CC7660DCF7106A06E202479"", ""Guilded Storm"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_GuildedStorm_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","8.000000","(RowName="""")","False","(RowName=""GuildedStorm"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Normal","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_GuildedStorm_Icon.DyeSet_GuildedStorm_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
Dye_Legendary_Random,"NSLOCTEXT(""ItemsTable"", ""D3FE349A44EAD9167B5A838A752F9223"", ""Legendary Dye Set"")","","","NSLOCTEXT(""ItemsTable"", ""C560597349004AA56895DBAF0490D9A1"", ""Use this item to obtain a random legendary dye set."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Legendary","(RowName="""")","None","(RowName=""DyeSet_Legendary"")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","True","False","True","True","True","None","False","AddToInventory","None","5","None","/Game/Items/General/RandomBags/ItemBag_Legendary_bp.ItemBag_Legendary_bp_C",""
Dye_Magic_Random,"NSLOCTEXT(""ItemsTable"", ""06C60DA94229B43565A56D90E0217B1A"", ""Magic Dye Set"")","","","NSLOCTEXT(""ItemsTable"", ""BF07F74249449FBE8FAB1A81BF7A6C21"", ""Use this item to obtain a random magic dye set."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","None","(RowName=""DyeSet_Magic"")","(TagName="""")","(GameplayTags=)","(GameplayTags=)","(TagName="""")","None","None","False","False","False","True","False","True","True","True","None","False","AddToInventory","None","5","None","/Game/Items/General/RandomBags/ItemBag_Magic_bp.ItemBag_Magic_bp_C",""
Dye_Midnight,"NSLOCTEXT(""ItemsTable"", ""CE343B5F410B4054BB2CB49C31E0B3A8"", ""Midnight"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_Midnight_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName=""Midnight"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Legendary","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_Midnight_Icon.DyeSet_Midnight_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
Dye_MonoYellow,"NSLOCTEXT(""ItemsTable"", ""DC189B9D43DEC527A7E0CDAB0D59267C"", ""Mono Yellow"")","","","NSLOCTEXT(""ItemsTable"", ""Dye_MonoYellow_FlavorText"", ""Use this item, then select a dyeable item to apply this dye."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName=""MonoYellow"")","(GameplayTags=((TagName=""Item.Consumable.DyeSet"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","DyeFromReagent","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","True","True","None","False","AddToInventory","None","6","/Game/UI/Textures/LooseIcons/DyeSet_MonoYellow_Icon.DyeSet_MonoYellow_Icon","/Game/Items/Dyes/DyeItem.DyeItem_C",""
