---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
FameQuestGiver_GF5_Low_DanceLikeYoureOnFire,"((RowName=""FameQuestGiver_GF5""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF5_Low_DanceLikeYoureOnFire_Text"", ""Stop the Fire Magic!\n\nI don\'t know what\'s makin\' these \""Firedancers\"" so powerful. Did they go to some kind of goblin magic school, with goblin witches \'n\' wizards? Are these just the older goblin chanters? If they are, why aren\'t they slower or weaker? Ugh. Enough. Just get rid of \'em."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF5_Med_ChewyStewy,"((RowName=""FameQuestGiver_GF5""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF5_Med_ChewyStewy_Text"", ""Culinary Exploration\n\nI\'ve been eating my way across the world, finding inspiration in the strangest foods for new works of culinary art. Some may call it mad, but I need to try some of the goblin stew. Gather some bowls for me and I\'ll reward you well."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF5_High_RottenExtraction,"((RowName=""FameQuestGiver_GF5""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF5_High_RottenExtraction_Text"", ""Wanted: Rotgord\n\nIt seems Rotgord, the so-called \""Skull Lord\"" has returned and has some form of control over the living dead in the Restless Glade. There\'s an old, dark spell that gives a non-necromancer mastery over others unto death that I think he\'s using. You\'ll need to defeat Rotgord and steal his Jar of Teeth."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF6_Low_Netherpurge,"((RowName=""FameQuestGiver_GF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF6_Low_Netherpurge_Text"", ""Netherim Warning\n\nDanger of Netherim portals opening in the greater River Run area, particularly in Glimmering Grotto. Unaccompanied miners advised to shelter in place."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF6_Med_Jawsome,"((RowName=""FameQuestGiver_GF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF6_Med_Jawsome_Text"", ""Fishing Help\n\nThere\'s some good fish in Gobwood Thicket. The problem is that the gobs keep fishing them out. They use Giant Galumphish jawbones as a hook. I need you to wreck their place and gather some jawbones."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF6_High_RiderDie,"((RowName=""FameQuestGiver_GF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF6_High_RiderDie_Text"", ""Wanted: Dogjockey\n\nPursue the trainer of the goblin cavalry and slay hounds for great rewards."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF1_Low_ActiveDefense,"((RowName=""FameQuestGiver_IF1""),(RowName=""FameQuestGiver_IO""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF1_Low_ActiveDefense_Text"", ""Do Your Part!\n\nDo you want the Hyvid to overrun the outpost? Of course you don\'t. We all have to do our part because the Hyvid all do theirs. They are consuming, reproducing and killing day and night. Our only hope is for everyone here to pick up a weapon and clear some bugs out, everyday. We\'ve got this!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF1_Med_EggcelentDestruction,"((RowName=""FameQuestGiver_IF1""),(RowName=""FameQuestGiver_IO""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF1_Med_EggcelentDestruction_Text"", ""Exterminator Needed\n\nThe Hyvid are proliferating far too close to our walls. We think it may be mating season, as there is a dangerous increase in egg pods. You will be handsomely rewarded for clearing them out."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF1_High_MuskyBusiness,"((RowName=""FameQuestGiver_IF1""),(RowName=""FameQuestGiver_IO""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF1_High_MuskyBusiness_Text"", ""Research Assistant Required\n\nI am looking for someone discreet, with an iron stomach and sharp blade to extract some valuable samples from Hyvid, both normal and mutated forms. If you get frightened, just remember, you\'re helping science."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF2_Low_SwatPatrol,"((RowName=""FameQuestGiver_IF2""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF2_Low_SwatPatrol_Text"", ""Hyvid Flier Target Practice\n\nWe can\'t fly. We are at a distinct disadvantage when facing the Hyvid. I need you to redouble efforts to take out the airborne menace."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF2_Med_CrystalMath,"((RowName=""FameQuestGiver_IF2""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF2_Med_CrystalMath_Text"", ""Help Hurt the Hyvid\n\nI\'m doing research into the relationship between the Hyvid and the corrupted ember around them. If we understand how the crystals bolster them, we may be able to do the reverse. Let\'s get \'em! - Z!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF2_High_PoisonControl,"((RowName=""FameQuestGiver_IF2""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF2_High_PoisonControl_Text"", ""Big Bugs Means a Big Sting\n\nThey say there\'s a powerful, giant Hyvid deep within the Trampled Thicket. Word is, her poison can kill a man in seconds. I have need of such an unguent. Procure for me this poison and I will pay well."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF3_Low_GetOffMyLawn,"((RowName=""FameQuestGiver_IF3""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF3_Low_GetOffMyLawn_Text"", ""Pest Warning\n\nDid you know that chargerbugs eat Luck Trees? I didn\'t. Now I do. Get rid of these things before they come eat your Luck Tree."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF3_Med_ShroomRun,"((RowName=""FameQuestGiver_IF3""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF3_Med_ShroomRun_Text"", ""Rare Ingredients Needed\n\nFor all of its dangers, there are some surprising produce you can find in the Hyvid frontier. There\'s a blue mushroom called Dead Man\'s Knee that is actually fantastic in a beef soup. If you can harvest 8 of them, I\'ll pay you very well."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF3_High_KrronkGotBig,"((RowName=""FameQuestGiver_IF3""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF3_High_KrronkGotBig_Text"", ""Creature Research Request\n\nI am investigating the origins of why certain creatures become so abnormally large. I have heard tell of this \""Krronk\"" and need a sample from it. For research."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF4_Low_RevengeRun,"((RowName=""FameQuestGiver_IF4""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF4_Low_RevengeRun_Text"", ""It\'s Payback Time\n\nThose lousy Hyvid got my leg when I was running around the Acrid Plains. Enough. You pay \'em back and I\'ll pay you."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF4_Med_ItsaTrap,"((RowName=""FameQuestGiver_IF4""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF4_Med_ItsaTrap_Text"", ""Requesting Backup\n\nLook mate, I went into Hyvid country with my squad to trap some larvae — if you can keep them fresh, their juice is very useful. Head in there and find out what happened to my squad and I\'ll at least cut you in."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF4_High_BugStomp,"((RowName=""FameQuestGiver_IF4""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF4_High_BugStomp_Text"", ""Exterminate!\n\nI can\'t stand these bugs. They\'re so gross! Go crush them in the Shady Retreat!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF5_Low_OnGuard,"((RowName=""FameQuestGiver_IF5""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF5_Low_OnGuard_Text"", ""Watch Out!\n\nThe Hyvid Guardians (y\'know, the glowy green ones?) are dangerous. Not only do they spew their acid poison, they can also cause a sudden metamorphosis in the larvae. If we want to survive, we will have to defeat them."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF5_Med_ChampionHunter,"((RowName=""FameQuestGiver_IF5""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF5_Med_ChampionHunter_Text"", ""Tough Bug Hunter Needed\n\nThese Hyvid bugs are pretty dangerous because they can swarm around you. What\'s even more dangerous is the tougher ones that have been enhanced by the ember around them. Big rewards await you if you clear some out!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF5_High_WhattheFrack,"((RowName=""FameQuestGiver_IF5""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF5_High_WhattheFrack_Text"", ""Parts Needed\n\nYou may have heard tales of a strange automaton deep in the Hyvid frontier. We believe this is an ancient relic left behind by Dwarven explorers from long ago. If we can gather some of its parts, we may be able to unlock some of their long-lost knowledge."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF6_Low_TakingOuttheTrash,"((RowName=""FameQuestGiver_IF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF6_Low_TakingOuttheTrash_Text"", ""Cleanup Needed\n\nYou seen Gobkill Canyon? Clean it up and I\'ll pay you good."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF6_Med_Netherstorm,"((RowName=""FameQuestGiver_IF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF6_Med_Netherstorm_Text"", ""Netherim Alert\n\nThis close to the Hyvid ember crux, the Netherim are swarming. Please do your part and clear some out."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_IF6_High_SoldierversusSoldier,"((RowName=""FameQuestGiver_IF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_IF6_High_SoldierversusSoldier_Text"", ""No More\n\nThe soldier Hyvid deep in the Hyvid Grounds needs to die. That bug is too dangerous and has killed too many of our good men. In this war, we will be the victors."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
