---,MinLevel,MaxLevel,DropWeight,MaxCount,TextFormat,ItemTextFormat,bAlwaysShowAffixName,bIsPrimaryAffix,TraitType,AffixGameplayTags,AffixCurveValue1,AffixCurveValue2,AffixCurveValue3,AffixCurveValue4,AffixCurveValue5,AffixCurveValue6,TraitString,Normal,Magic,Rare,Legendary,Unique,EnchantingMagicMultipliers,EnchantingRareMultipliers,EnchantingLegendaryMultipliers,LifeboundMultiplier,TextOnDrop,Notes
SkeletonRangedFireOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""30DC0BD340C1741E8BEBF5993C2EA332"", ""Summon {0} Burning Skeleton Archer on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixSkeletonFireRanged","","","","1","","","","","1.200000","",""
ZombieMeleeOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""8FA2C41243E3FEB0E9AC91BB457394DD"", ""Summon {0} Zombie on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixZombieMelee","","","","1","","","","","1.200000","",""
RatOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""F6EB2EE849A4D7F46403ACB85AC7A881"", ""Summon {0} Rat on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixRat","","","","1","","","","","1.200000","",""
NetherlingOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""535E5A204E3AA21B60ADFA86B4BE4596"", ""Summon {0} Netherling on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixNetherling","","","","1","","","","","1.200000","",""
GhostGuardOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""B67BE9B34F5B746D024BCA9173EBF398"", ""Summon {0} Spectral Guard on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixGhostGuard","","","","1","","","","","1.200000","",""
SkeletonMeleeOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""C22731E3432B928805E8B7A733B5F3DF"", ""{1%}% chance to Summon a Skeleton Warrior on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeOnKill","","","","1;0.15","","","","","1.200000","",""
SkeletonShieldOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""4EF1AE5D4B34EC4F1CB704A3174E986F"", ""{1%}% chance to Summon a Skeleton Knight on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldOnKill","","","","1;0.15","","","","","1.200000","",""
SkeletonRangedOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""603592604A5B63DF84B8AC95B537CFC1"", ""{1%}% chance to Summon a Skeleton Archer on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedOnKill","","","","1;0.15","","","","","1.200000","",""
SkeletonMeleeFireOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""F8BF5DB54D9067C4E0D2838DC476EBF1"", ""{1%}% chance to Summon a Burning Skeleton Warrior on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeOnKill","","","","1;0.15","","","","","1.200000","",""
SkeletonRangedFireOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""C7BB62634A60D8027A80BAAFEDB4F73D"", ""{1%}% chance to Summon a Burning Skeleton Archer on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedOnKill","","","","1;0.15","","","","","1.200000","",""
ZombieMeleeOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""23FABBFA46B9B2E268764194EA4BFF97"", ""{1%}% chance to Summon a Zombie on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieOnKill","","","","1;0.15","","","","","1.200000","",""
RatOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""4C8AC3D74B6E78E424B93C97F764572F"", ""{1%}% chance to Summon a Rat on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatOnKill","","","","1;0.15","","","","","1.200000","",""
NetherlingOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""125707E24227501383A1D9A2E0983AF5"", ""{1%}% chance to Summon a Netherling on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingOnKill","","","","1;0.15","","","","","1.200000","",""
GhostGuardOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""0A590CF94F90280E6058C9B5B9659AD5"", ""{1%}% chance to Summon a Spectral Guard on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardOnKill","","","","1;0.15","","","","","1.200000","",""
SkeletonMeleeOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""B078CCD54C82E0DEB3F55B9F672601B7"", ""{1%}% chance to Summon a Skeleton Warrior on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeOnCrit","","","","1;0.25","","","","","1.200000","",""
SkeletonShieldOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""E34C41BA486EE2FB1C9C6DA92B3CA73B"", ""{1%}% chance to Summon a Skeleton Knight on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldOnCrit","","","","1;0.25","","","","","1.200000","",""
SkeletonRangedOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""2D06AF094009D4A438297CB9749239B8"", ""{1%}% chance to Summon a Skeleton Archer on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedOnCrit","","","","1;0.25","","","","","1.200000","",""
SkeletonMeleeFireOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""5320861F40780719E4DA4FAC3198723B"", ""{1%}% chance to Summon a Burning Skeleton Warrior on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeOnCrit","","","","1;0.25","","","","","1.200000","",""
SkeletonRangedFireOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""4FF3FA3C41086F1D4FBAB3B5593C5089"", ""{1%}% chance to Summon a Burning Skeleton Archer on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedOnCrit","","","","1;0.25","","","","","1.200000","",""
ZombieMeleeOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""B7105CDE44C06EA99F7B49B508D23858"", ""{1%}% chance to Summon a Zombie on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieOnCrit","","","","1;0.25","","","","","1.200000","",""
RatOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""7F9A91D043CF30BF288C2C8E92C56DDB"", ""{1%}% chance to Summon a Rat on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatOnCrit","","","","1;0.25","","","","","1.200000","",""
NetherlingOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""3637B39D4C9EC322CD85E3A550A2399D"", ""{1%}% chance to Summon a Netherling on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingOnCrit","","","","1;0.25","","","","","1.200000","",""
GhostGuardOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""64804E0946CF6A21BD73BF8CC9A6C3EB"", ""{1%}% chance to Summon a Spectral Guard on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardOnCrit","","","","1;0.25","","","","","1.200000","",""
SkeletonMeleeTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""843C2ECA4385498CDBD91480B6DFE850"", ""{1%}% chance to Summon a Skeleton Warrior on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeTakeCrit","","","","1;1","","","","","1.200000","",""
SkeletonShieldTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""6DD81B664F524DC53CDDC49C4E6727CF"", ""{1%}% chance to Summon a Skeleton Knight on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldTakeCrit","","","","1;1","","","","","1.200000","",""
SkeletonRangedTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""3BA037EC4C4619035769759C13FAC315"", ""{1%}% chance to Summon a Skeleton Archer on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedTakeCrit","","","","1;1","","","","","1.200000","",""
SkeletonMeleeFireTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""1001929C4BA55ED76C8B42AE6B2FB3E6"", ""{1%}% chance to Summon a Burning Skeleton Warrior on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeTakeCrit","","","","1;1","","","","","1.200000","",""
SkeletonRangedFireTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""C016913B45F471A05EEB1BA2F498B00C"", ""{1%}% chance to Summon a Burning Skeleton Archer on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedTakeCrit","","","","1;1","","","","","1.200000","",""
ZombieMeleeTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""C4C87E24439B242DE61DDF89185A4F83"", ""{1%}% chance to Summon a Zombie on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieTakeCrit","","","","1;1","","","","","1.200000","",""
RatTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""5E6ADABA414A872C008D7C839DA25C75"", ""{1%}% chance to Summon a Rat on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatTakeCrit","","","","1;1","","","","","1.200000","",""
NetherlingTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""3FF3D74F40299D8B871D5CA3326197E0"", ""{1%}% chance to Summon a Netherling on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingTakeCrit","","","","1;1","","","","","1.200000","",""
GhostGuardTakeCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""F1A263D5424968077834CE8F4089A040"", ""{1%}% chance to Summon a Spectral Guard on taking a Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardTakeCrit","","","","1;1","","","","","1.200000","",""
SkeletonMeleeOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""552DDA6D4A51D354AC498E83636120F1"", ""{1%}% chance to Summon a Skeleton Warrior on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeOnBlock","","","","1;0.25","","","","","1.200000","",""
SkeletonShieldOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""8471E4194E2A42E82A6CF0A2922B93BD"", ""{1%}% chance to Summon a Skeleton Knight on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldOnBlock","","","","1;0.25","","","","","1.200000","",""
SkeletonRangedOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""36F7144D4FA6860857FCA49A54056B3E"", ""{1%}% chance to Summon a Skeleton Archer on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedOnBlock","","","","1;0.25","","","","","1.200000","",""
SkeletonMeleeFireOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""F6288E934CB93EE7E18C7CB11BCEE8B1"", ""{1%}% chance to Summon a Burning Skeleton Warrior on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeOnBlock","","","","1;0.25","","","","","1.200000","",""
SkeletonRangedFireOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""A0491E6E4B667285628F45AC392935F0"", ""{1%}% chance to Summon a Burning Skeleton Archer on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedOnBlock","","","","1;0.25","","","","","1.200000","",""
ZombieMeleeOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""DE7DCEC94CD77C340B5164B9A23F1F4E"", ""{1%}% chance to Summon a Zombie on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieOnBlock","","","","1;0.25","","","","","1.200000","",""
RatOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""35577E264C6AED24F1B6EEAF7369B63B"", ""{1%}% chance to Summon a Rat on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","",""
NetherlingOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""BAD2BBA54CA486711A3902BC7C55A75C"", ""{1%}% chance to Summon a Netherling on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","",""
GhostGuardOnBlock,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""910A042C4F2D7C5812FC2FA877CE9EA7"", ""{1%}% chance to Summon a Spectral Guard on Block"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","",""
SkeletonMinionDuration,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""EEB390E14DBDF65AADB3439BF96DEDAD"", ""+{0} sec. summoned skeletons duration"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Skeleton","","","","3","","","","","1.200000","",""
ZombieMinionDuration,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""9CC7DAEC4F72B6A2FE7850BF32ED221B"", ""+{0} sec. summoned zombies duration"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Zombie","","","","3","","","","","1.200000","",""
RatMinionDuration,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""B744C5134602E9CD0E7CEFA8531B98F5"", ""+{0} sec. summoned rats duration"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Rat","","","","3","","","","","1.200000","",""
NetherlingMinionDuration,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""784A6365447EF75E268BCBAEB223AFFF"", ""+{0} sec. summoned netherlings duration"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Netherling","","","","3","","","","","1.200000","",""
SkeletonMinionCapacity,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""A53349524641631EA370A887F03815C5"", ""+{0} summoned skeletons limit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","BonusInventoryCapacity|Character.Minion.Affix.Skeleton","","","","2","","","","","1.200000","",""
ZombieMinionCapacity,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""C09BA78C438AC2E6FE48C2A60767A8B8"", ""+{0} summoned zombies limit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","BonusInventoryCapacity|Character.Minion.Affix.Zombie","","","","2","","","","","1.200000","",""
RatMinionCapacity,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""34831BA7465E87C4A5E8B7B6DE95997E"", ""+{0} summoned rats limit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","BonusInventoryCapacity|Character.Minion.Affix.Rat","","","","2","","","","","1.200000","",""
NetherlingMinionCapacity,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""125684A34B7D8E647307AD82EC303CF4"", ""+{0} summoned netherlings limit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon","Ones","None","None","None","None","None","BonusInventoryCapacity|Character.Minion.Affix.Netherling","","","","2","","","","","1.200000","",""
PetRecoveryTime,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""B4F1F56E43AAF47C0A0685A7859D3844"", ""-{0} sec. pet recovery time"")","","False","False","Always","Affix.Secondary;Affix.NonElemental;Item.Pet.Collar","NegativeOnes","None","None","None","None","None","PetRecoverTime","","15","30","60","","","","","1.200000","",""
ProcMoveSpeedOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""5F5937A5493FB6907E012BA181ECF1B9"", ""{0%}% chance to increase move speed by 10% for {1} sec. on Kill"")","","False","False","Default","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Poison;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","StunChance","ProcDuration","None","None","None","None","ProcChance|MoveSpeedOnKill;ProcDuration|MoveSpeedOnKill","","","","1;1","","","","","1.200000","",""
ProcBurnImmunityOnCrit,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""6C23F86F4FC3364DC59E21A7C8E298FE"", ""{0%}% chance to gain Burnproof on Critical Hit"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Cannon;Item.Pet.Tag","StunChance","ProcDuration","None","None","None","None","ProcChance|ImmunityBurnOnCrit;ProcDuration|ImmunityBurnOnCrit","","","","10;3","","","","","1.200000","",""
ProcPoisonImmunityOnKill,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""77181BF5465E9386E5D8F78679411D64"", ""{0%}% chance to gain Unpoisonable on Kill"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Armour.Chest;Item.Weapon.Shield;Item.Pet.Collar","StunChance","ProcDuration","None","None","None","None","ProcChance|ImmunityPoisonOnKill;ProcDuration|ImmunityPoisonOnKill","","","","10;3","","","","","1.200000","",""
EnchantingSlot,"1.000000","50.000000","0","0","NSLOCTEXT(""AffixTable"", ""D5E09EB44815F82DFDC48492143C13EE"", ""{0} Enchanting Slot"")","","False","False","Default","None","Ones","None","None","None","None","None","EnchantingSlots","0","1-2","1-3","2-3","","","","","1.200000","",""
LuckSprout_Tooltip,"1.000000","30.000000","0","0","NSLOCTEXT(""AffixTable"", ""6C9DBB364949290FBAFA7E9AF8CD6DEC"", ""Right-click to add the Luck Sprout to your available fort decorations."")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
Invulnerable_Fire,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""1BE52C8C46BB7454D5319DBB59793863"", ""Immune to fire"")","","False","False","Default","None","Ones","None","None","None","None","None","InvulnerableToElement|Element.Fire","","","","1","","","","","1.000000","",""
Invulnerable_Poison,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""584B19AB4A98333F99A7109D789781EA"", ""Immune to Poison"")","","False","False","Default","None","Ones","None","None","None","None","None","InvulnerableToElement|Element.Poison","","","","1","","","","","1.200000","",""
