---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Chest_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""B25D3DD346771F1D2D4E43B2B9E2368A"", ""Rare Chest Armor"")","(TagName=""Item.Armour.Chest"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Chest;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Chest_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""073C9E1F4797714FEDF81E93DEE370AE"", ""Legendary Chest Armor"")","(TagName=""Item.Armour.Chest"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Chest;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pants_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Pants_Global_Normal_QuestRewardText"", ""Common Pants"")","(TagName=""Item.Armour.Pants"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Pants;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pants_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""BE4CF8844D4C9FFC943257B8BF0B5BC9"", ""Magic Pants"")","(TagName=""Item.Armour.Pants"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Pants;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pants_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""633EE43640F28D5D0F1639AEB388DDDC"", ""Rare Pants"")","(TagName=""Item.Armour.Pants"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Pants;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pants_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""8FD00FE7434C03F5F4CD0581CA6EF4EC"", ""Legendary Pants"")","(TagName=""Item.Armour.Pants"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Pants;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Gloves_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Gloves_Global_Normal_QuestRewardText"", ""Common Gloves"")","(TagName=""Item.Armour.Gloves"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Gloves;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Gloves_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""10BB8A88448CB7AAB5F2028AD49B155B"", ""Magic Gloves"")","(TagName=""Item.Armour.Gloves"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Gloves;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Gloves_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""50FD7C904E8DEBAD175769ADE5C23DAC"", ""Rare Gloves"")","(TagName=""Item.Armour.Gloves"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Gloves;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Gloves_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""5876838D4A6A3B7B485D9F9CDA3BD5BB"", ""Legendary Gloves"")","(TagName=""Item.Armour.Gloves"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Gloves;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Helm_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Helm_Global_Normal_QuestRewardText"", ""Common Helm"")","(TagName=""Item.Armour.Helm"")","(GameplayTags=)","(RowName="""")","All","0","5","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Helm;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Helm_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""D4FA7AD444D4BF94F94188A77AC58E61"", ""Magic Helm"")","(TagName=""Item.Armour.Helm"")","(GameplayTags=)","(RowName="""")","All","0","5","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Helm;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Helm_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""0E00C7A8423B39BD4B91DDAF194F7D36"", ""Rare Helm"")","(TagName=""Item.Armour.Helm"")","(GameplayTags=)","(RowName="""")","All","0","5","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Helm;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Helm_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""5E38F85648C2A37222C85CBEED0B9174"", ""Legendary Helm"")","(TagName=""Item.Armour.Helm"")","(GameplayTags=)","(RowName="""")","All","0","5","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Helm;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shoulders_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Shoulders_Global_Normal_QuestRewardText"", ""Common Shoulders"")","(TagName=""Item.Armour.Shoulders"")","(GameplayTags=)","(RowName="""")","All","0","7","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Shoulders;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shoulders_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""98D2DB914121F03293F2F09F1C9E03D8"", ""Magic Shoulders"")","(TagName=""Item.Armour.Shoulders"")","(GameplayTags=)","(RowName="""")","All","0","7","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Shoulders;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shoulders_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""7C4AE6C84607DD688D3CA68987AB10AE"", ""Rare Shoulders"")","(TagName=""Item.Armour.Shoulders"")","(GameplayTags=)","(RowName="""")","All","0","7","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Shoulders;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shoulders_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""74D4B3064C87A347DFB5BD8C9DB0E5D2"", ""Legendary Shoulders"")","(TagName=""Item.Armour.Shoulders"")","(GameplayTags=)","(RowName="""")","All","0","7","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Shoulders;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Boots_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Boots_Global_Normal_QuestRewardText"", ""Common Boots"")","(TagName=""Item.Armour.Boots"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Boots;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Boots_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""28DC4E864981C2C2CA8C6799E5386CB0"", ""Magic Boots"")","(TagName=""Item.Armour.Boots"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Boots;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Boots_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""4260218E42D7F02E6B0CB7838E07FC84"", ""Rare Boots"")","(TagName=""Item.Armour.Boots"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Boots;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Boots_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""17E08EC7421733BC304DE19CF4D08421"", ""Legendary Boots"")","(TagName=""Item.Armour.Boots"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Boots;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Hatch_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Hatch_Global_Normal_QuestRewardText"", ""Common Hatch"")","(TagName=""Item.Armour.Hatch"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Hatch;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Hatch_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""3A1395624D19515A8643D3BDE5D9C48F"", ""Magic Hatch"")","(TagName=""Item.Armour.Hatch"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Hatch;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Hatch_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""EBC1E3864A9A6FB103B0A0B808A53B66"", ""Rare Hatch"")","(TagName=""Item.Armour.Hatch"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Hatch;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Hatch_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""19F2A0C6436ED8CDA5E7B7BD762E0A94"", ""Legendary Hatch"")","(TagName=""Item.Armour.Hatch"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Hatch;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Locomotion_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Locomotion_Global_Normal_QuestRewardText"", ""Common Locomotion"")","(TagName=""Item.Armour.Locomotion"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Armour.Locomotion;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Locomotion_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""22DA869548039BFEEB3330BC6DCDF478"", ""Magic Locomotion"")","(TagName=""Item.Armour.Locomotion"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Magic","1","AddItemByFilter","Item.Armour.Locomotion;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Locomotion_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""3A74D07C4EBDD0BC79834E9F89ECDEB5"", ""Rare Locomotion"")","(TagName=""Item.Armour.Locomotion"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","GotoItemSpawnRow","LevelAdjust_Rare","1","AddItemByFilter","Item.Armour.Locomotion;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Locomotion_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""5BF9653D4E012D4A16B60A95A0056D1B"", ""Legendary Locomotion"")","(TagName=""Item.Armour.Locomotion"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","Region.Global","1","AddAreaTagsToAny","0","1","AddItemByFilter","Item.Armour.Locomotion;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Weapon_Physical_GoblinForest,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Element.Physical","1","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Weapon_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Spawn_PhysicalWeapon_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Element.Physical","1","GotoItemSpawnRow","Quest_PickType_NormalWeapon_Forged","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_PickType_NormalWeapon_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","True","False","GotoItemSpawnRow","Sword_Normal","1","GotoItemSpawnRow","Staff_Normal","1","GotoItemSpawnRow","Mace_Normal","1","AddItemByFilter","Item.Weapon.Cannon;ItemQuality.Normal","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_Spawn_PhysicalWeapon_DuskMage,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Element.Physical","1","GotoItemSpawnRow","Quest_PickType_NormalWeapon_DuskMage","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_PickType_NormalWeapon_DuskMage,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","True","False","AddItemByFilter","Item.Weapon.Digitus;Region.Global;ItemQuality.Normal","1","GotoItemSpawnRow","Sword_Normal","1","GotoItemSpawnRow","Staff_Normal","1","GotoItemSpawnRow","Mace_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_Spawn_PhysicalWeapon_Railmaster,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Element.Physical","1","GotoItemSpawnRow","Quest_PickType_NormalWeapon_Railmaster","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_PickType_NormalWeapon_Railmaster,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","True","False","GotoItemSpawnRow","Sword_Normal","1","AddItemByFilter","Item.Weapon.Hammer;ItemQuality.Normal","1","GotoItemSpawnRow","Mace_Normal","1","GotoItemSpawnRow","Staff_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_SpawnGoblinSkulls,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Quest.GoblinEars","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnPortrait,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_Portrait_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnFlask,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_Flask_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
