---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionHitpoints,ChampionDamage,ChampionSpeedBonusPercent,ChampionExperience,ChampionNameSpawnRow,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,ExperiencePercent,DamageElement,MonsterGameplayTags,ItemSpawnGameplayTags,ChampionItemSpawnGameplayTags,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,MonsterDescription,Bank,Notes
Spider_Ranged_Poison,"/Game/Monsters/elementalspider/elementalspider_ranged_poison_bp.elementalspider_ranged_poison_bp_C","Spider_Popcorn_Poison","NSLOCTEXT(""MonstersTable"", ""ACEAA4604EDBB5AE8E6358B9F564B82A"", ""Venomslinger Spider"")","4-100","4-100","1.200000","1.250000","750","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Medium","","","","1.450000","Element.Poison","Character.Monster.Day;Character.Monster.Night;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Uncommon;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","2","3","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.250000","1.000000","0.500000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""8C7C4CED45C44A76DAD77FAC716D5E2E"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Ranged_Electric,"/Game/Monsters/elementalspider/elementalspider_ranged_electric_bp.elementalspider_ranged_electric_bp_C","Spider_Ranged","NSLOCTEXT(""MonstersTable"", ""386C65BA48160328C1BF32B02A7B8360"", ""Electroslinger Spider"")","1-100","4-100","1.000000","1.250000","0","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Medium","","","","1.450000","Element.Electric","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.250000","1.000000","0.500000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""F87E2F014BC7909BBFADCAA21D423228"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Stone_Elemental,"/Game/Monsters/stoneelemental/stoneelemental_b.stoneelemental_b_C","Stone_Elemental","NSLOCTEXT(""MonstersTable"", ""30D9974E49A4AF988A252BB395D941AE"", ""Stone Elemental"")","9-100","9-100","10.000000","1.300000","0","StoneElemental_Goblin","1.150000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.100000","5.000000","1.000000","4.000000","5.000000","Brute","","","","3.250000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.Tough;Character.Monster.StoneElemental;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""83BE316D417D28FDF2202FA4C7F31B59"", ""Knockback Immune"")","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Stone_Elemental_GoblinCaves,"/Game/Monsters/stoneelemental/stoneelemental_cave_b.stoneelemental_cave_b_C","Stone_Elemental_GoblinCaves","NSLOCTEXT(""MonstersTable"", ""DB35DD4445702C748D39759E1D752669"", ""Stone Elemental"")","9-100","9-100","10.000000","1.300000","0","StoneElemental_Goblin","1.150000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.100000","5.000000","1.000000","4.000000","5.000000","Brute","","","","3.250000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.GoblinIsle.GoblinForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.Tough;Character.Monster.StoneElemental;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""2A693053469D40A9A65E2485CB1668A8"", ""Knockback Immune"")","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Stone_Elemental_Hyvid,"/Game/Monsters/stoneelemental/stoneelemental_infested_b.stoneelemental_infested_b_C","Stone_Elemental_Hyvid","NSLOCTEXT(""MonstersTable"", ""91D8F16C458155090AF3FB8A6D26AA00"", ""Stone Elemental"")","9-100","9-100","10.000000","1.300000","0","StoneElemental_Goblin","1.150000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.100000","5.000000","1.000000","4.000000","5.000000","Brute","","","","3.250000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.Tough;Character.Monster.StoneElemental;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""F770469548D7F707FABDBEA329551E77"", ""Knockback Immune"")","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Strider_Thorned,"/Game/Monsters/thornedstrider/thornedstrider_b.thornedstrider_b_C","Strider_Thorned","NSLOCTEXT(""MonstersTable"", ""ABEF835746CFF4573FC7E0BADED09445"", ""Thorned Strider"")","12-100","12-100","3.000000","1.250000","0","Tough","1.150000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.300000","1.000000","0.500000","4.000000","5.000000","Brute","KnockbackResistance=1.0","","","3.000000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.GoblinIsle.AllForests;Character.Monster.Strider;Region.GoblinIsle.InfestedForest.Forest","None","None","1.000000","1","2","3","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""F1A82B7B4DDE6F5E5E802C93CBEBE69D"", ""Knockback Immune"")","(AssetGuid=00000000000000000000000000000000)",""
Varkenin_Brute,"/Game/Monsters/vrkbrute/varkeninbrute_bp.varkeninbrute_bp_C","Varkenin_Brute","NSLOCTEXT(""MonstersTable"", ""165116DC4155DC4791BD04989CB1BF82"", ""Varkenin Brute"")","0","28-100","3.000000","1.250000","1","Tough","1.250000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.300000","1.000000","0.500000","4.000000","5.000000","Brute","","","","2.200000","Element.Physical","Character.Monster.Day;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Rare;Character.Monster.Tough;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.HighHealth;Character.Monster.Varkenin.Brute","None","None","1.000000","1","1","2","4","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","2.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""331D31B5450ACD721DED93914168CCD5"", ""Brute"")","(AssetGuid=00000000000000000000000000000000)",""
Varkenin_Brute_Boss,"/Game/Monsters/vrkbrute/vrkbrute_bp.vrkbrute_bp_C","Varkenin_Brute_Boss","NSLOCTEXT(""MonstersTable"", ""856909F74C09BD7DE4C20E90FEC2DA09"", ""Varkenin Brute"")","27-100","27-100","1.000000","1.000000","0","Tough","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","1.000000","1.000000","0.000000","Brute","","","","1.450000","Element.Fire","Character.Monster.Day;Character.Monster.Rare;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Tough","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.500000","2.000000","1.500000","2.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""07A469FC475CF1FE487880833EF25ED0"", ""Brute"")","(AssetGuid=00000000000000000000000000000000)",""
Varkenin_Brute_Newbie,"/Game/Monsters/vrkbrute/varkeninbrute_bp.varkeninbrute_bp_C","Varkenin_Brute","NSLOCTEXT(""MonstersTable"", ""C6D1588B4F059D02AC1470855866ECE7"", ""Pigface, Varkenin Brute"")","28-100","28-100","1.500000","1.250000","0","Tough","1.500000","17.000000","1.360000","0.500000","6.000000","None","0.020000","0.300000","1.000000","1.000000","1.000000","0.000000","Brute","KnockbackResistance=1.0","","","1.830000","Element.Physical","Character.Monster.Day;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Rare;Character.Monster.Tough;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Varkenin.Brute","None","None","1.000000","1","1","2","3","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""3F65606845945C8AE15469A500A8E0A9"", ""Brute"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Charger,"/Game/Monsters/vspcharger/vspcharger_b.vspcharger_b_C","Vespid_Charger","NSLOCTEXT(""MonstersTable"", ""98A20A3F48A1E913B65A27B6741D6B33"", ""Chargerbug"")","13-22;27-30;35-38;43-46;51-54;59-62;67-70;75-78;83-86;91-94;99-100","13-22;27-30;35-38;43-46;51-54;59-62;67-70;75-78;83-86;91-94;99-100","2.500000","1.250000","1000","Tough","1.150000","17.000000","1.360000","0.000000","6.000000","HyvidName","0.020000","0.400000","1.000000","0.500000","4.000000","5.000000","Brute","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5;KnockbackResistance=1.0","","","2.080000","Element.Poison","Character.Monster.Day;Character.Monster.Rare;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Tough;Character.Monster.Vespid.Charger","None","None","1.000000","2","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","20.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D205490D4AAFA75D52C6DCB824D5899C"", ""Charger: Knockback Immune"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Charger_Boss,"/Game/Monsters/vspcharger/vspcharger_boss_bp.vspcharger_boss_bp_C","Vespid_Charger_Boss","NSLOCTEXT(""MonstersTable"", ""9F67E9884201EB6E670969BA28ACBC8D"", ""Chargerbug"")","4-100","4-100","2.500000","1.250000","0","Tough","1.000000","17.000000","1.360000","1.250000","6.000000","None","0.020000","0.450000","1.000000","0.500000","4.000000","5.000000","Brute","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5;KnockbackResistance=1.0","","","2.080000","Element.Poison","Character.Monster.Day;Character.Monster.Rare;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Tough","None","None","1.000000","1","3","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","20.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""40C07F2948923D1B32D07CBDAC571F5B"", ""Charger: Knockback Immune"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_ChargerMini,"/Game/Monsters/vspcharger/vspcharger_mini_b.vspcharger_mini_b_C","Vespid_ChargerMini","NSLOCTEXT(""MonstersTable"", ""5B832FCC4BF272236E0450944265BACB"", ""Charger Juvenile"")","9-12;23-26;31-34;39-42;47-50;55-58;63-66;71-74;79-82;87-90;95-98","9-12;23-26;31-34;39-42;47-50;55-58;63-66;71-74;79-82;87-90;95-98","0.600000","0.330000","1000","Standard","2.000000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.250000","1.000000","0.750000","2.000000","3.000000","Popcorn","","","","0.680000","Element.Poison","Character.Monster.Day;Character.Monster.Common;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Vespid.Charger","None","None","1.000000","4","6","9","13","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","2.000000","20.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D9C1A05444FDD29E0AF73C9034B918A1"", ""Charger"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Egg,"/Game/Monsters/vspegg/vspegg_bp.vspegg_bp_C","Vespid_Egg","NSLOCTEXT(""MonstersTable"", ""E1070EA3461BD95E48B65AB4AE3A92AB"", ""Hyvid Egg"")","1-100","0","0.400000","0.000000","0","Popcorn","1.350000","17.000000","1.360000","1.500000","6.000000","None","0.020000","0.500000","1.000000","0.500000","1.000000","2.000000","Popcorn","","","","0.300000","Element.Poison","Character.Monster.Day;Character.Monster.Common;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Vespid.Egg","None","None","1.000000","3","5","7","9","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""9D90902F4BD32DD87490678B882E1F0B"", ""Egg"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_EggPod,"/Game/Monsters/vspspawner/vspspawner_bp.vspspawner_bp_C","Vespid_EggPod","NSLOCTEXT(""MonstersTable"", ""133D29FC42D66BB971D2D3B8509A56FD"", ""Hyvid Egg Pod"")","5-100","0","4.000000","1.000000","1000","Tough","1.000000","17.000000","1.360000","1.000000","6.000000","None","0.020000","0.100000","1.000000","1.000000","4.000000","4.000000","Medium","KnockbackResistance=1.0","Energy.Max=8;Energy.RegenMax=8;Energy.Regen=0.2","","2.000000","Element.Poison","Character.Monster.Day;Character.Monster.Rare;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Vespid.Eggpod;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","0.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.250000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""C005773E484108146461A59A2E88D03F"", ""Immobile: Knockback Immune"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Flier,"/Game/Monsters/vspflier/vspflier_b.vspflier_b_C","Vespid_Flier","NSLOCTEXT(""MonstersTable"", ""E89CBB6948B7FFF8160EB39A518D65F8"", ""Hyvid Flier"")","7-12;18-22;27-30;35-38;43-46;51-54;59-62;67-70;75-78;83-86;91-94;99-100","7-12;18-22;27-30;35-38;43-46;51-54;59-62;67-70;75-78;83-86;91-94;99-100","0.600000","0.600000","2000","Standard","1.500000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.250000","1.000000","0.750000","3.000000","3.000000","Medium","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.04;ElementalProcDuration|Proc.Poison=6","","","0.950000","Element.Poison","Character.Monster.Day;Character.Monster.Uncommon;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Vespid.Flier","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""518673FA47F531BA83BC97B01F6BF80F"", ""Flier"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Flier_Juicy,"/Game/Monsters/vspflier/vspflier_b.vspflier_b_C","Vespid_Flier","NSLOCTEXT(""MonstersTable"", ""C9A2FA8C4560C570F7D2A8B4033836E9"", ""Juicy Hyvid Flier"")","7-12;18-22;27-30;35-38;43-46;51-54;59-62;67-70;75-78;83-86;91-94;99-100","7-12;18-22;27-30;35-38;43-46;51-54;59-62;67-70;75-78;83-86;91-94;99-100","0.600000","0.600000","0","Potion","1.500000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.250000","1.000000","0.750000","3.000000","3.000000","Medium","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.04;ElementalProcDuration|Proc.Poison=6","","","0.950000","Element.Poison","Character.Monster.Day;Character.Monster.Uncommon;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Vespid.Flier","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""E49676C447C2A7488AB9B9B5BECB3056"", ""Drops Antidote Potions"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Flier_Boss,"/Game/Monsters/vspflier/vspflier_boss_b.vspflier_boss_b_C","Vespid_Flier","NSLOCTEXT(""MonstersTable"", ""6DA287AC4C98C3D9E3557381CD3C63D2"", ""Psora"")","1-100","2-100","3.000000","0.500000","0","Standard","2.000000","17.000000","1.360000","0.000000","6.000000","HyvidName","0.020000","0.100000","1.000000","0.750000","1.000000","2.000000","Medium","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.04;ElementalProcDuration|Proc.Poison=6","","","3.250000","Element.Poison","Character.Monster.Day;Character.Monster.Uncommon;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Vespid.Flier;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","0.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","1.000000","2.000000","3.000000","2.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""6D72958C4ACE1F275119F89474AD082E"", ""Flier"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Flier_Newbie,"/Game/Monsters/vspflier/vspflier_b_Small.vspflier_b_Small_C","Vespid_Flier_Newbie","NSLOCTEXT(""MonstersTable"", ""9DB23A134CECB7D9E28619B206E6C087"", ""Hyvid Glider"")","1-6;13-17;23-26;31-34;39-42;47-50;55-58;63-66;71-74;79-82;87-90;95-98","1-6;13-17;23-26;31-34;39-42;47-50;55-58;63-66;71-74;79-82;87-90;95-98","0.400000","0.350000","2000","Standard","1.500000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.100000","0.400000","1.000000","2.000000","2.000000","Medium","ElementalProcChance|Proc.Poison=0.2;ElementalProcDamage|Proc.Poison=.03;ElementalProcDuration|Proc.Poison=6","","","0.300000","Element.Poison","Character.Monster.Day;Character.Monster.Uncommon;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Vespid.Flier","None","None","1.000000","2","4","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""E526AF644A3FA3E921AE51AD12067982"", ""Flier"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Guardian,"/Game/Monsters/vspguardian/vspguardian_b.vspguardian_b_C","Vespid_Guardian","NSLOCTEXT(""MonstersTable"", ""32B2D8DD4FECDB1034E92CA7195A40C7"", ""Hyvid Guardian"")","11-100","11-100","2.800000","1.000000","1000","Tough","1.500000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.250000","1.000000","0.750000","3.000000","4.000000","Brute","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.03;ElementalProcDuration|Proc.Poison=6","","","1.900000","Element.Poison","Character.Monster.Day;Character.Monster.Rare;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Vespid.Guardian","None","None","1.000000","1","3","5","7","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D119DA9E441C96D4E41177B46FFC3E65"", ""Guardian"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Larvae,"/Game/Monsters/vsplarvae/vsplarvae_bp.vsplarvae_bp_C","Vespid_Larvae","NSLOCTEXT(""MonstersTable"", ""9C44DE4244E4532FA4D1369CFAC7D024"", ""Hyvid Larva"")","1-100","0","0.200000","0.200000","750","Popcorn","1.500000","17.000000","1.360000","0.000000","6.000000","HyvidName","0.020000","0.250000","1.000000","0.500000","1.250000","2.000000","Popcorn","","","","0.450000","Element.Poison","Character.Monster.Day;Character.Monster.Common;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack","None","None","1.000000","2","3","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.250000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""730514C245CDBD3872922A8B2E34A982"", ""Larvae"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Shrieker,"/Game/Monsters/vsplarvae/vspshrieker_bp.vspshrieker_bp_C","Vespid_Shrieker","NSLOCTEXT(""MonstersTable"", ""3105C66E4025C4326096F790BFF8B1C5"", ""Hyvid Shrieker"")","17-100","15-100","0.700000","1.000000","0","Standard","1.550000","17.000000","1.360000","0.000000","6.000000","HyvidName","0.020000","0.100000","1.000000","0.500000","2.000000","1.000000","Popcorn","","","","1.380000","Element.Poison","None","None","None","1.000000","1","2","3","4","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""233DC43E4C93AB23E42161A339C50FB0"", ""Larvae: Summons Egg Guards"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Soldier,"/Game/Monsters/vspsoldier/vspsoldier_b.vspsoldier_b_C","Vespid_Soldier","NSLOCTEXT(""MonstersTable"", ""382686164F718EE3A934989EC17A2079"", ""Hyvid Drone"")","7-12;23-26;35-38;47-50;59-62;71-74;83-86;95-98","7-12;23-26;35-38;47-50;59-62;71-74;83-86;95-98","1.000000","0.100000","1000","Standard","1.500000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.250000","1.000000","1.000000","2.000000","3.000000","Popcorn","","","","0.550000","Element.Poison","Character.Monster.Day;Character.Monster.Common;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Vespid.Soldier","None","None","1.000000","2","4","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""43F4760145A5FE53F30F17B8D32C3283"", ""Soldier"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Soldier_Newbie,"/Game/Monsters/vspsoldier/vspsoldier_b_Small.vspsoldier_b_Small_C","Vespid_Soldier_Newbie","NSLOCTEXT(""MonstersTable"", ""A24EFDAD42FE239833FDBA85A7994232"", ""Hyvid Worker"")","1-6;18-22;31-34;43-46;55-58;67-70;79-82;91-94","1-6;18-22;31-34;43-46;55-58;67-70;79-82;91-94","0.500000","0.085000","1000","Standard","1.500000","17.000000","1.360000","0.500000","6.000000","HyvidName","0.020000","0.200000","1.000000","1.000000","1.000000","2.000000","Popcorn","","","","0.150000","Element.Poison","Character.Monster.Day;Character.Monster.Common;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Vespid.Soldier","None","None","1.000000","4","6","8","10","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""A65446A242D1968739FC99A2E207E810"", ""Soldier"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
