---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTagContainer,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,PropComplexity,UpgradeChainIndex,DropWeight,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,bApplyCost1ToFortProp,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,bApplyCost2ToFortProp,Notes
Gcave_gourd_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""D207025F404A46A554E27E8A1F983E42"", ""Small Cave Gourd"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/gob_cluster_2.gob_cluster_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_gourd1.Fort_gcave_gourd1_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_gourd_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""EC43D3124C5D8D6554CDFE857FDF9DC5"", ""Large Cave Gourd"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/gob_cluster_1.gob_cluster_1","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_gourd2.Fort_gcave_gourd2_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_haypile_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""2E20A1164F1AD10B4E9AAE98626659DD"", ""Burning Hay Pile"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/harpile_2.harpile_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_burninghay_01.Fort_gcave_burninghay_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","3","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_haypile_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""65D778F1428D9A7FF99BB89A46F0153B"", ""Hay Pile"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/haypile_1.haypile_1","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_hay_01.Fort_gcave_hay_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_hut_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""34E9DDF8432262371C178AAE314F2F10"", ""Deadly Hut"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/boss_hut.boss_hut","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gcave_bossentrance_01.fort_prop_gcave_bossentrance_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_hut_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""FE693C754F3D5FFE953BE8B6FDEA462B"", ""Shifty Shack"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/shack_01.shack_01","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gcave_shack_01.fort_prop_gcave_shack_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_minecart_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""517757D549BF92EE52E6C9BD4339F4F5"", ""Mine Cart"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/minecart_1.minecart_1","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_minecart_01.Fort_gcave_minecart_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_minecart_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""B997D3C942B79C1A7FE37AB4A6DF4698"", ""Crystal Filled Mine Cart"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/minecart_2.minecart_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_minecart_02.Fort_gcave_minecart_02_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_mushrooms_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""E1D0F9734203504F48A1DCA830108F8E"", ""Wispy Mushrooms"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/white_mushrooms.white_mushrooms","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_01.fort_prop_gob_mushrooms_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_mushrooms_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""9B85BE074C179373DFF31B8B0EEA5EEE"", ""Poisonous Mushroom"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/green_mushrooms.green_mushrooms","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_02.fort_prop_gob_mushrooms_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_mushrooms_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""EE935C1E463CF057EE16B88890AC5EBD"", ""Freaky Mushroom"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/blue_mushrooms_1.blue_mushrooms_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_03.fort_prop_gob_mushrooms_03_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_mushrooms_04,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""44A9551C4A0C1FA19F5F73AFB3BECA84"", ""Fetid Fungus"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/mushrooms_redgreen.mushrooms_redgreen","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_04.fort_prop_gob_mushrooms_04_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_shack_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""54C23C62474E3351B0C0448E3ED894C7"", ""Goblin Cave Shack"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/shack_03.shack_03","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_shack_01.Fort_gcave_shack_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_skeleton_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""587C4E8B4C54336FBD2CCCA3526AB1ED"", ""Exhausted Bones"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/skeleton.skeleton","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_skeleton_01.Fort_skeleton_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_smallrocks_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""621C2A7E47A825363B9C3ABB6E226374"", ""Cave Rocks Cairn"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/smallrocks_9.smallrocks_9","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_smallrocks_01.Fort_gcave_smallrocks_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_spikepost_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""961DF07143B9D30B448FFFA98F8B4F5E"", ""Goblin Spiky Post"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/spikepost_03.spikepost_03","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_spikepost_01.Fort_gcave_spikepost_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_spikewall_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""BD31DC064759C2C08ECAF8AC44D42605"", ""Goblin Cave Spike Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/gob_spikewall_4.gob_spikewall_4","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_spikewall_01.Fort_gcave_spikewall_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_stalagmite_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""505BCE724F73C339843DCD8CCD942C23"", ""Tall Stalagmite"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/stalagmite_3.stalagmite_3","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_stalagmite_01.Fort_gcave_stalagmite_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_stalagmitesgroup_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""F00C11644F850EFA5DB5A587263CDA50"", ""Stalagmite Group"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/stalagmite_05.stalagmite_05","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_rocks_01.Fort_gcave_rocks_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_totemcolumn_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""C8A426D54E47810DA5B63F90078AC94A"", ""Goblin Column"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/totem_3.totem_3","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_column_02.fort_prop_gob_column_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Gcave_totemcolumn_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""5EFD7B024BA59644A8F605B1F4A9C91F"", ""Goblin Totem"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/totem_2.totem_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_column_03.fort_prop_gob_column_03_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
GCaveRocks_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""90D01D8C45A86F0F8C103F9AF5B133DC"", ""Short Cave Rocks"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/rocks_prop_1.rocks_prop_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_gcaverocks_010a.fort_gcaverocks_010a_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
GCaveRocks_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""3EDEAB994EEF8A4BC94D4590A91404A1"", ""Tall Cave Rocks"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/rocks_prop_2.rocks_prop_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_gcaverocks_03a.fort_gcaverocks_03a_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
GCaveRocksChunk_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""FD6AE6684813E3DEBBE6349F9F474EBF"", ""Cave Rocks Outcropping"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/rocks_prop_4.rocks_prop_4","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_rockschunk_01.fort_prop_rockschunk_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
GCaveRocksPattern_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""1CC7306B4F75A86252F0CA9B14373507"", ""Cave Rocks Pattern"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/rocks_prop_3.rocks_prop_3","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_rockpattern_01.fort_prop_rockpattern_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
GoblinAltar_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""C70CF0664656EFE2FDA8429F40DD21DA"", ""Worldgnasher Altar"")","","None","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_statue_goblin_01.fort_prop_statue_goblin_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","500","NSLOCTEXT(""FortPropsTable"", ""9074CF5A4FEAC7B03D0A05A3F217864C"", ""500 Gold"")","None","False","Currency","Name","StoneRock_T1_Sandstone","50","NSLOCTEXT(""FortPropsTable"", ""C7F831364B0E3EEBE5A72C9970E7C8DB"", ""50 Sandstone Rocks"")","None","False",""
GoblinCutOut,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""0C3DE771462F1E6C2B203CBC1C67B954"", ""Goblin Dummy"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTestGoblinCutOut.FortTestGoblinCutOut_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodPlank_T1_Ash","75","","None","False","None","Name","None","0","","None","False",""
GoblinCutout_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""A3F9156B449768444ADBD0AC3EBA1437"", ""Victorious Goblin Dummy"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/gob_cutout_2.gob_cutout_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gobcutout_01.Fort_gobcutout_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
