---,AffixText,AffixTextDescription,bRequiresAreas,RowType,NoPickWeight,EntryType1,Entry1,EntryTags1,WeightOrCount1,RequireQuest1,EntryType2,Entry2,EntryTags2,WeightOrCount2,RequireQuest2,EntryType3,Entry3,EntryTags3,WeightOrCount3,RequireQuest3,EntryType4,Entry4,EntryTags4,WeightOrCount4,RequireQuest4,EntryType5,Entry5,EntryTags5,WeightOrCount5,RequireQuest5,EntryType6,Entry6,EntryTags6,WeightOrCount6,RequireQuest6,EntryType7,Entry7,EntryTags7,WeightOrCount7,RequireQuest7,EntryType8,Entry8,EntryTags8,WeightOrCount8,RequireQuest8,DataCurves,Weight,OwnedGameplayTags,DungeonRequireAllTags,DungeonRequireAnyTags,DungeonExcludeAnyTags,Entries,Notes
EndlessDungeon_Bosses_Goblins_Red,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_Red_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_1,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_Red_1_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_1_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_1_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""GoblinRider_Story_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_1_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Dogjockey"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_2,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_Red_2_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_2_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_2_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Engineer_Red_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_2_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.RottenRed"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_3,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_Red_3_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_3_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_3_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Miner_Red_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_3_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Nuke"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_Blue,"NSLOCTEXT(""MapWorksTable"", ""C043C55E4A3CCDA18C05E1B0AA46BE5A"", ""Monsters: Goblins (Blue)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Blue""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Blue""),(TagName=""Character.Monster.Goblin.Bomber.Blue""),(TagName=""Character.Monster.Goblin.Chanter.Normal.Blue"")))","1","","GotoRow","EndlessDungeon_Monsters_Spice_Electric","(GameplayTags=)","3","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Goblins_Blue,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_Blue_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_1,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_Blue_1_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_1_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_1_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Brute_Story_Boss3""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_1_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Thunderthighs"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_2,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_Blue_2_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_2_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_2_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Chanter_Blue_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_2_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.DoctorNasty"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_3,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_Blue_3_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_3_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_3_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Gunner_Blue_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_3_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.LuckyPablo"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_White,"NSLOCTEXT(""MapWorksTable"", ""646CAC8D481C486478B8138E0D44DE0C"", ""Monsters: Goblins (White)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Caves.Normal""),(TagName=""Character.Monster.Goblin.Miner.Caves""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Caves""),(TagName=""Character.Monster.Goblin.Bomber.Caves""),(TagName=""Character.Monster.Goblin.Engineer.Caves"")))","1","","GotoRow","EndlessDungeon_Monsters_Spice_Fire","(GameplayTags=)","3","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Goblins_White,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_White_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_1,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_White_1_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_1_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_1_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Brute_Cave_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_1_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Tallowface"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_2,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_White_2_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_2_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_2_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Engineer_Cave_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_2_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Poindexter"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_3,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Goblins_White_3_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_3_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_3_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Miner_Pale_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_3_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.CaptainTyler"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Undead_Physical,"NSLOCTEXT(""MapWorksTable"", ""055A4BB14A88E244F34C9F8F1EFDEAA0"", ""Monsters: Undead (Physical)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Skeleton.Melee.Physical.Normal""),(TagName=""Character.Monster.Skeleton.Ranged.Physical""),(TagName=""Character.Monster.Skeleton.Shield.Physical""),(TagName=""Character.Monster.Zombie.Melee.Normal"")))","1","","GotoRow","EndlessDungeon_Monsters_Spice_Physical","(GameplayTags=)","3","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Undead_Physical,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Undead_Physical_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_4","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_1,"","","True","All","0","GotoRow","EndlessDungeon_Boss_Undead_Physical_1_Boss","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_1_Quest","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_1_Boss,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonMelee_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_1_Quest,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Skullotar"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
