---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionDamage,ChampionSpeedBonusPercent,ChampionNameSpawnRow,ChampionPackNameSpawnRow,ChampionIgnoreMinionsChance,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,AggroRadius,bShouldTether,ChaseRadius,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,MonsterTags,ItemSpawnGameplayTagFilter,ChampionItemSpawnGameplayTagFilter,ExperiencePercent,DamageElement,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,ExtraSkill00Cooldown,ExtraSkill00DamageFactor,ExtraSkill01Cooldown,ExtraSkill01DamageFactor,ExtraSkill02Cooldown,ExtraSkill02DamageFactor,ExtraSkill03Cooldown,ExtraSkill03DamageFactor,ExtraSkill04Cooldown,ExtraSkill04DamageFactor,ExtraSkill05Cooldown,ExtraSkill05DamageFactor,MonsterDescription,Bank,Notes
Prop_Pylon,"/Game/Monsters/Blueprints/StrongtuskBoss/NetherPortalBoss/NetherPylonBase.NetherPylonBase_C","Prop_Pylon","NSLOCTEXT(""MonstersTable"", ""176E54B84243236784462285A0F400EA"", ""Netherim Pylon"")","1-100","3-100","4.400000","1.500000","0","None","2.000000","1.000000","0.000000","None","None","0.250000","0.020000","1.000000","1.000000","0.000000","800.000000","True","2500.000000","0.250000","0.000000","Popcorn","MovementDisabled=1.0;StunResistance=1.0","","","(GameplayTags=((TagName=""Character.Monster.Prop.StrongtuskPylon"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","5.780000","None","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""Prop_Pylon_MonsterDescription"", ""Immobile"")","(AssetGuid=00000000000000000000000000000000)",""
Prop_VolturaCoil,"/Game/Monsters/voltcoil/voltcoil_b.voltcoil_b_C","Prop_VolturaCoil","NSLOCTEXT(""MonstersTable"", ""CA5FF9A041AD439A48F84DA3C797C2BE"", ""Charging Coil"")","1-100","3-100","4.400000","1.500000","0","Popcorn","1.350000","1.000000","0.000000","None","None","0.250000","0.020000","0.500000","1.000000","0.000000","800.000000","True","2500.000000","0.250000","0.000000","Popcorn","MovementDisabled=1.0;StunResistance=1.0","","","(GameplayTags=((TagName=""Character.Monster.PowerCoil"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","5.780000","Element.Electric","0.500000","1","1","1","1","2.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""2972F0804412B39550C6C09ADCF100A5"", ""Immobile, Charges up nearby Voltura and Automaton"")","(AssetGuid=00000000000000000000000000000000)","Spawned via APN_EM_PowerCoil"
Sadista,"/Game/Monsters/Blueprints/Sadista/sadista_bp.sadista_bp_C","None","NSLOCTEXT(""MonstersTable"", ""6B64179C4B70C180CD6E29B7A66B2351"", ""Sadista"")","","","1.960000","0.670000","0","Tough","2.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","30.000000","0.000000","2000.000000","True","2500.000000","1.000000","0.000000","Brute","StunResistance=1.0","Energy.Max=4;Energy.RegenMax=0;Energy=0","","(GameplayTags=)","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.570000","Element.PhysicalNone","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","8.000000","1.000000","10.000000","1.000000","0.000000","1.000000","8.000000","1.000000","8.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Shadowbeast,"/Game/Monsters/shadowbeast/shadowbeast_b.shadowbeast_b_C","Shadowbeast","NSLOCTEXT(""MonstersTable"", ""AA5079504DDA81BDC83DD58A3655F3E7"", ""Netherim Herald"")","1-100","3-100","7.500000","1.000000","500","Tough","1.150000","1.000000","0.000000","NetherimName","NetherimPackName","0.250000","0.020000","0.300000","1.000000","0.500000","800.000000","True","2500.000000","5.000000","6.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.VeryRare""),(TagName=""Character.Monster.Shadowbeast""),(TagName=""Character.Monster.Shadowbeast.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","9.330000","Element.Dark","1.000000","1","1","3","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.500000","1.000000","8.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=4E63EB3F06ED457C80A3E89DB1181207)",""
Shadowbeast_Minion_Melee,"/Game/Monsters/shadowbeast/shadowbeast_minion_melee_b.shadowbeast_minion_melee_b_C","None","NSLOCTEXT(""MonstersTable"", ""C86C91B84841D17367FB53A11B9F40B8"", ""Herald Spawn"")","1-100","3-100","1.960000","0.670000","1","None","2.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Shadowbeast""),(TagName=""Character.Monster.Shadowbeast.Minion""),(TagName=""Character.Monster.Shadowbeast.Minion.Melee""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.570000","Element.Physical","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=4E63EB3F06ED457C80A3E89DB1181207)",""
Shadowbeast_Minion_Ranged,"/Game/Monsters/shadowbeast/shadowbeast_minion_ranged_b.shadowbeast_minion_ranged_b_C","None","NSLOCTEXT(""MonstersTable"", ""99F59DFD44529BD2F4BE5C93B24F34E3"", ""Herald Spawn"")","1-100","3-100","0.960000","0.670000","1","None","2.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Shadowbeast""),(TagName=""Character.Monster.Shadowbeast.Minion""),(TagName=""Character.Monster.Shadowbeast.Minion.Ranged""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.370000","Element.Dark","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=4E63EB3F06ED457C80A3E89DB1181207)",""
ShriekBeak_Conduit,"/Game/Monsters/Blueprints/ShriekbeakBoss/zzzDoNotUseShriekBeakConduit.zzzDoNotUseShriekBeakConduit_C","ShriekBeak_Conduit","NSLOCTEXT(""MonstersTable"", ""4F6BD0C3408A78ED9558E89B17DC0329"", ""Conduit"")","1-100","3-100","1.780000","0.670000","1","None","2.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Friendly","","","","(GameplayTags=(()))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.360000","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""ShriekBeak_Conduit_MonsterDescription"", ""Immobile"")","(AssetGuid=00000000000000000000000000000000)",""
Skeleton_Melee,"/Game/Monsters/skeleton/skeleton_01_melee_b.skeleton_01_melee_b_C","Skeleton_Melee","NSLOCTEXT(""MonstersTable"", ""77C1EA5A498D245CDEF15CB1D325360F"", ""Skeletal Warrior"")","1-100","3-100","1.220000","0.330000","1000","Standard","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","3.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Skeleton""),(TagName=""Character.Monster.Skeleton.Physical""),(TagName=""Character.Monster.Skeleton.Melee""),(TagName=""Character.Monster.Skeleton.Melee.Physical""),(TagName=""Character.Monster.Skeleton.Melee.Physical.Normal""),(TagName=""Character.Monster.Undead""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Physical","1.000000","3","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Electric,"/Game/Monsters/skeleton/skeleton_01_melee_electric_bp.skeleton_01_melee_electric_bp_C","Skeleton_Melee_Electric","NSLOCTEXT(""MonstersTable"", ""55401B764245356BB12A5982BADA3CB4"", ""Galvanic Warrior"")","1-100","3-100","1.220000","0.330000","1000","Standard","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","3.000000","3.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Undead""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Skeleton.Electric""),(TagName=""Character.Monster.Skeleton.Melee.Electric""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Electric","1.000000","3","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Fire,"/Game/Monsters/skeleton/skeleton_01_melee_fire_bp.skeleton_01_melee_fire_bp_C","Skeleton_Melee_Fire","NSLOCTEXT(""MonstersTable"", ""E0A976B4409B829DD025249384414D18"", ""Infernal Warrior"")","1-100","3-100","1.220000","0.330000","1000","Standard","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","3.000000","3.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Skeleton""),(TagName=""Character.Monster.Skeleton.Fire""),(TagName=""Character.Monster.Skeleton.Melee""),(TagName=""Character.Monster.Skeleton.Melee.Fire""),(TagName=""Character.Monster.Undead""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Fire","1.000000","3","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Friendly,"/Game/Monsters/skeleton/skeleton_01_melee_friendly_b.skeleton_01_melee_friendly_b_C","Skeleton_Melee_Friendly","NSLOCTEXT(""MonstersTable"", ""CE1E24C94151DEE6AD048BAE0B4908F0"", ""Skeletal Ally"")","1-100","3-100","1.220000","0.330000","0","Standard","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","1.000000","0.500000","600.000000","True","2500.000000","3.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Friendly""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Physical","1.000000","1","1","2","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""1109948748DBFC66A7C365A4A0B2D11D"", ""Ally"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Mimic,"/Game/Monsters/skeleton/skeleton_01_melee_b.skeleton_01_melee_b_C","Skeleton_Melee","NSLOCTEXT(""MonstersTable"", ""77C1EA5A498D245CDEF15CB1D325360F"", ""Skeletal Warrior"")","1-100","3-100","1.220000","0.330000","1000","Standard","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","3.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Skeleton""),(TagName=""Character.Monster.Skeleton.Physical""),(TagName=""Character.Monster.Skeleton.Melee""),(TagName=""Character.Monster.Skeleton.Melee.Physical""),(TagName=""Character.Monster.Skeleton.Melee.Physical.Normal.Mimic""),(TagName=""Character.Monster.Undead""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Skeleton.Melee.Mimic""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Physical","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Newbie,"/Game/Monsters/skeleton/skeleton_01_melee_newbie_b.skeleton_01_melee_newbie_b_C","Skeleton_Melee_Newbie","NSLOCTEXT(""MonstersTable"", ""5C39F8DB42CE41920E0C1B92F99F2EEB"", ""Brittle Skeleton"")","1-100","3-100","1.220000","0.330000","1000","Popcorn","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","0.400000","1.000000","800.000000","True","2500.000000","3.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Skeleton.Physical""),(TagName=""Character.Monster.Skeleton.Melee.Physical.Newbie""),(TagName=""Character.Monster.Undead""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Physical","1.000000","2","3","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Newbie_Mimic,"/Game/Monsters/skeleton/skeleton_01_melee_newbie_b.skeleton_01_melee_newbie_b_C","Skeleton_Melee_Newbie","NSLOCTEXT(""MonstersTable"", ""5C39F8DB42CE41920E0C1B92F99F2EEB"", ""Brittle Skeleton"")","1-100","3-100","1.220000","0.330000","1000","Popcorn","1.500000","1.000000","0.000000","SkeletonName","SkeletonPackName","0.250000","0.020000","0.250000","0.400000","1.000000","800.000000","True","2500.000000","3.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Skeleton""),(TagName=""Character.Monster.Skeleton.Physical""),(TagName=""Character.Monster.Skeleton.Melee""),(TagName=""Character.Monster.Skeleton.Melee.Physical""),(TagName=""Character.Monster.Skeleton.Melee.Physical.Newbie.Mimic""),(TagName=""Character.Monster.Undead""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Skeleton.Melee.Mimic""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.580000","Element.Physical","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=264B1B16576B48D380B007C619793922)",""
