---,SkillClass,CharacterTag,DisplayName,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,RequiredItemTags,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,DamageFactor,Cooldown,EnergyCost,Param1,Param1_DevNote,Param2,Param2_DevNote,Param3,Param3_DevNote,DefaultSkillSet,DefaultSkillSlot,Icon,SecondaryEnergyCosts,Notes
BloodDrinker_SpinningBlade,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_SpinningBlade.Skill_BloodDrinker_SpinningBlade_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_SpinningBlade_DisplayName"", ""Spinning Blade"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Attack"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","1","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_SpinningBlade=0.05","(NSLOCTEXT(""SkillsTable"", ""21C26CBE4F4EE6745261F6B9F128E671"", ""Spinning Blade Damage""))","","PerLevelByOnes","None","None","None","ProcChance|SpinningBlade=.10","NSLOCTEXT(""SkillsTable"", ""4EFCD3F347800C2FA1C61C96134B21AB"", ""10% chance when hit to trigger Spinning Blade"")","SkillModifier|Skill.Relic.BloodDrinker.Attack.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""D5BA165145112A84AABD6B8F5D6553CF"", ""Spinning Blade hits the target area 3 times"")","EnergyCostPctBySkillName|BloodDrinker_SpinningBlade=-0.25","NSLOCTEXT(""SkillsTable"", ""42B07C1646F42875B3BCFBBF3517F138"", ""-25% Relic Energy Cost for Spinning Blade"")","False","False","0","0","1.400000","0.000000","25.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Spinning_Blade_Relic_Weapon.Spinning_Blade_Relic_Weapon","",""
BloodDrinker_Skill,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_Drain.Skill_BloodDrinker_Drain_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_Skill_DisplayName"", ""Drain"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Skill"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Skill=0.05;SkillDamageFactorMultiplier|BloodDrinker_DrainSecondHit=0.05","(NSLOCTEXT(""SkillsTable"", ""B341E8D6413A32265A80EEB8CA569996"", ""Drain Damage""))","","PerLevelByOnes","PerLevelByOnes","None","None","RandomBonusPctBySkillName|BloodDrinker_Skill=.03","NSLOCTEXT(""SkillsTable"", ""BC1C407642F2929C71E3B18A4D4ADAA0"", ""+3% more Healing per enemy hit with Drain"")","SkillModifier|Skill.Relic.BloodDrinker.Skill.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""64ED788A48A96080F677AD8D0EBE611B"", ""Fire seeking blood missiles on activation that do current skill damage"")","SkillModifier|Skill.Relic.BloodDrinker.Skill.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""5F3A924C478F5308F1ED1F8653F530A6"", ""Drain fires a second time shortly after the first"")","False","False","1","3","2.250000","0.000000","25.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Drain_Blood_Drinker.Drain_Blood_Drinker","",""
BloodDrinker_Barrier,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_Barrier.Skill_BloodDrinker_Barrier_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_Barrier_DisplayName"", ""Living Barrier"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Cooldown""),(TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Barrier"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_Barrier=.01","(NSLOCTEXT(""SkillsTable"", ""694457564C77C628CAB554B8E6660256"", ""Healing for Living Barrier""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Relic.BloodDrinker.Barrier.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""CA39810140AC8A18AD8CD783CAA9EBA4"", ""Living Barrier knocks back enemies on cast"")","DurationPctBySkillName|BloodDrinker_Barrier=.25","NSLOCTEXT(""SkillsTable"", ""9BA9CD85455637F48FAB899C9F362787"", ""Living Barrier duration increased by 25%"")","SkillModifier|Skill.Relic.BloodDrinker.Barrier.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""3F97CDD5429B862D1C3606B03AE81656"", ""Trigger a Bloody Explosion that deals 150% Weapon Damage when Living Barrier Ends"")","False","False","0","2","1.000000","20.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Blood_Barrier.Blood_Barrier","",""
BloodDrinker_Buff,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_RelicBuffAura.Skill_BloodDrinker_RelicBuffAura_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_Buff_DisplayName"", ""Blood Seekers"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Buff"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Buff=0.05","(NSLOCTEXT(""SkillsTable"", ""BF8FE8F0465A403932920BA7D9470214"", ""Blood Seekers Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Relic.BloodDrinker.Buff.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""0A36CB814131021B28B0F9BB3870A243"", ""Blood Missiles now heal 5% of your total health on hit"")","EnergyCostPctBySkillName|BloodDrinker_Buff=-0.25","NSLOCTEXT(""SkillsTable"", ""C07DAAA44A26571009F6F081848F1F70"", ""-25% Relic Energy cost for Blood Seekers"")","SkillModifier|Skill.Relic.BloodDrinker.Buff.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""A8FDE8EB4F53E05ECAABFAACCDD4B7DF"", ""You fire twice as many Blood Missiles"")","False","False","1","1","0.800000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/blood_aura.blood_aura","",""
BloodDrinker_PassiveBasic,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_Basic.SkillTree_BloodDrinker_Basic_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_PassiveBasic_DisplayName"", ""Blades for Cutting"")","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=((TagName=""Item.Weapon.Digitus""),(TagName=""Item.Weapon.Hammer""),(TagName=""Item.Weapon.Bow""),(TagName=""Item.Weapon.Sword"")))","DamagePctBySkillTag|Skill.BasicAttack=0.1;MiscBonusBySkillName|BloodDrinker_PassiveBasic=.05;ProcChance|BasicMiniDanceOfDeath=0.02;ProcChance|RelicEnergy=1","(NSLOCTEXT(""SkillsTable"", ""505064F240C7FD7DCD0118BA5E65D8C2"", ""Basic Attack Damage""),NSLOCTEXT(""SkillsTable"", ""07972FAB4FCD2CEE8E16F5812E8CB93E"", ""Relic Energy Generation While Using Basic Attack""),NSLOCTEXT(""SkillsTable"", ""19B86D9143172DD29C71C492C2668E64"", ""Chance on Basic Hit to Spawn Death Blade""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","","","","","","","False","False","0","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Cut_Em_Up_blood.Cut_Em_Up_blood","",""
BloodDrinker_PassivePhysicalDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPools.SkillTree_BloodDrinker_BloodPools_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_PassivePhysicalDamage_DisplayName"", ""Bloody Chalice"")","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassivePhysicalDamage=.02;BonusChancePctBySkillName|BloodDrinker_PassivePhysicalDamage=.02;ProcChance|BloodPools=.02","(NSLOCTEXT(""SkillsTable"", ""448BA0AA436EF810F453C79652289FB8"", ""Chance to drop a Bloody Chalice""),NSLOCTEXT(""SkillsTable"", ""81D45D8E45C05F8A50FF5194B49399B9"", ""Damage Reduction for 8 sec. when you grab a Bloody Chalice""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","","","","","","","False","False","0","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Blood_Pool_Relic_Weapon.Blood_Pool_Relic_Weapon","",""
BloodDrinker_PassiveBleedChance,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_IncreasedBleedChance.SkillTree_BloodDrinker_IncreasedBleedChance_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_PassiveBleedChance_DisplayName"", ""Bloodletter"")","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","1","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassiveBleedChance=.05;ElementalProcChance|Proc.Bleed=.05;ElementalProcDuration|Proc.Bleed=3;ElementalProcDamage|Proc.Bleed=.5","(NSLOCTEXT(""SkillsTable"", ""55C20A6D46BBC21637BFA1BD9E057DC2"", ""Increased Bleed Chance""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","False","False","1","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Bleed_Chance_Passive.Bleed_Chance_Passive","",""
BloodDrinker_PassiveRupture,"/Game/Skills/Blueprints/EmberWeapons/Skill_Rupture.Skill_Rupture_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_PassiveRupture_DisplayName"", ""Rupture"")","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassiveRupture=.05;ProcChance|Rupture=.05","(NSLOCTEXT(""SkillsTable"", ""584F198146157AFAA94C23A91560BDB6"", ""Chance to Rupture""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","False","False","1","2","0.450000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Rupture_Relic_Weapon.Rupture_Relic_Weapon","",""
BloodDrinker_PassiveRelicEnergy,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_PassiveRelicEnergy.SkillTree_Bane_PassiveRelicEnergy_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_PassiveRelicEnergy_DisplayName"", ""Energizer"")","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","20","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassiveRelicEnergy=.05;RelicEnergyChargeBonusPct=.05","(NSLOCTEXT(""SkillsTable"", ""66226D6A4C5B4D5DE3446099780DB192"", ""Relic Energy Charge Rate""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","False","False","1","4","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Ember_Weapon_blood.Ember_Weapon_blood","",""
BloodDrinker_HealthOnKillActivated,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_HealthOnKillActive.SkillTree_BloodDrinker_HealthOnKillActive_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_HealthOnKillActivated_DisplayName"", ""Blood for Blood"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","1","StatusEffect","(GameplayTags=)","HealthOnKillPct=0.01","(NSLOCTEXT(""SkillsTable"", ""81B3B5D64C5A7D8FC6A41892BDC927B8"", ""Health on kill while Blood Frenzy is active""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BonusHealth.T_ICN_RelicTrait-BonusHealth","",""
BloodDrinker_BleedChanceWhileActivated,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_IncreasedBleedChance.SkillTree_BloodDrinker_IncreasedBleedChance_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_BleedChanceWhileActivated_DisplayName"", ""Bloodletter"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","1","StatusEffect","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_BleedChanceWhileActivated=.05;ElementalProcChance|Proc.Bleed=.05","(NSLOCTEXT(""SkillsTable"", ""6B06A5814523648398557095C11F61ED"", ""Increased Bleed chance while Blood Frenzy is active""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","True","True","2","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-AtkDamageBonus.T_ICN_RelicTrait-AtkDamageBonus","",""
BloodDrinker_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_ActiveSkillDamage.SkillTree_BloodDrinker_ActiveSkillDamage_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_ActiveSkillDamage_DisplayName"", ""Weighted Blade"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_SpinningBlade=0.05","(NSLOCTEXT(""SkillsTable"", ""D716E55E4A6D0E681A333CADC268D7EA"", ""Spinning Blade damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-DmgSkills.T_ICN_RelicTrait-DmgSkills","",""
BloodDrinker_ActiveSkillCooldown,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_ActiveSkillCooldown.SkillTree_BloodDrinker_ActiveSkillCooldown_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_ActiveSkillCooldown_DisplayName"", ""Faster Blade"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=)","CooldownPctBySkillName|BloodDrinker_SpinningBlade=-.03","(NSLOCTEXT(""SkillsTable"", ""4A8B794D4A256C6D373CAD8F218F46E7"", ""Spinning Blade cooldown""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-CooldownBonus.T_ICN_RelicTrait-CooldownBonus","",""
BloodDrinker_RuptureChance,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_RuptureChance.SkillTree_BloodDrinker_RuptureChance_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_RuptureChance_DisplayName"", ""Volatile Blood"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_RuptureChance=.025;ProcChance|Rupture=.025","(NSLOCTEXT(""SkillsTable"", ""A7E54696446B533C144E5C96C83982D6"", ""Increased chance to Rupture Bleeding enemies""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","True","True","1","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-PlusSkillDmg.T_ICN_RelicTrait-PlusSkillDmg","",""
BloodDrinker_RuptureDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_RuptureDamage.SkillTree_BloodDrinker_RuptureDamage_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_RuptureDamage_DisplayName"", ""Open Wound"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Rupture=0.05","(NSLOCTEXT(""SkillsTable"", ""C058A1564B3451914C8890931C095838"", ""Rupture damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-CritHit.T_ICN_RelicTrait-CritHit","",""
BloodDrinker_BloodPoolHealingIncrease,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_HealingFromBloodPools.SkillTree_BloodDrinker_HealingFromBloodPools_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_BloodPoolHealingIncrease_DisplayName"", ""Blood is Life"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_BloodPoolHealingIncrease=.05","(NSLOCTEXT(""SkillsTable"", ""F83845E04E0EA952041C2A883221E64B"", ""Increased healing from Blood Pools""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-HealingSkills.T_ICN_RelicTrait-HealingSkills","",""
BloodDrinker_ChancetoDropTwoBloodPools,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPoolDouble.SkillTree_BloodDrinker_BloodPoolDouble_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_ChancetoDropTwoBloodPools_DisplayName"", ""Blood Spill"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_ChancetoDropTwoBloodPools=.05","(NSLOCTEXT(""SkillsTable"", ""16CD0FC9486F75D362BF1EA128E9B682"", ""Chance to drop an additional Blood Pool""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-percentBonus.T_ICN_RelicTrait-percentBonus","",""
BloodDrinker_Rupture,"/Game/Skills/Blueprints/EmberWeapons/Skill_Rupture.Skill_Rupture_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_Rupture_DisplayName"", ""Rupture"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","(GameplayTags=)","ProcChance|Rupture=.1","","","None","None","None","None","","","","","","","True","True","0","2","0.450000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Rupture_Relic_Weapon.Rupture_Relic_Weapon","",""
BloodDrinker_BloodPools,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPools.SkillTree_BloodDrinker_BloodPools_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_BloodPools_DisplayName"", ""Bloody Chalice"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","(GameplayTags=)","ProcChance|BloodPools=.15","","","None","None","None","None","","","","","","","True","True","0","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Blood_Pool_Relic_Weapon.Blood_Pool_Relic_Weapon","",""
BloodDrinker_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_EnhancedActivation.SkillTree_BloodDrinker_EnhancedActivation_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""BloodDrinker_EnhancedActivation_DisplayName"", ""All the Blood"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","True","True","0","4","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Relic_boiling_blood.Relic_boiling_blood","",""
Coldheart_Power,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_Coldheart_Activate.Skill_Coldheart_Activate_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Coldheart_Power_DisplayName"", ""Cold Front"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.Power""),(TagName=""Skill.Relic.Coldheart"")))","(GameplayTags=)","(RowName=""ColdHeart"")","20","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Coldheart_Power=0.05","(NSLOCTEXT(""SkillsTable"", ""7A4AAD73459A0BBC038DAFA8C51E6E87"", ""Cold Front Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Relic.Coldheart.Power.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""7F7C2E814F96F9845C164A97357DB6EB"", ""Cold Front unleashes glaciers that knockback enemies"")","SkillModifier|Skill.Relic.Coldheart.Power.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""E351B1C34B7631B937FA84AC72F14670"", ""Cold Front Freezes all enemies for 3 sec. on activate"")","SkillModifier|Skill.Relic.Coldheart.Power.Milestone3=1","NSLOCTEXT(""SkillsTable"", ""04CA1BFE4E1330C115666FB9225E1990"", ""Cold Front fires more icicles"")","False","False","0","4","3.300000","1.000000","200.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/Coldheart/Glacier_Final.Glacier_Final","",""
