---,SkillClass,CharacterTag,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,EmberWeaponUnlockLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,TryStatusEffect,TryDuration,DefaultSkillSet,DefaultSkillSlot,Notes
Amulet_InnervateBasicDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicDamage.SkillTree_ChampionsAmulet_InnervateBasicDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","BonusChancePctBySkillName|Amulet_Innervate=.05","(NSLOCTEXT(""SkillsTable"", ""087597C5476721FE1776A59EF8044899"", ""Bonus damage to basic attacks while Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","None","None",""
Amulet_InnervateBasicCritChance,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicCritChance.SkillTree_ChampionsAmulet_InnervateBasicCritChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","BonusChancePctBySkillName|Amulet_InnervateBasicCritChance=.1","(NSLOCTEXT(""SkillsTable"", ""B4CF2C114B86393DFA000E9A9C2D6C74"", ""Increased chance to Critically Strike with basic attacks while Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","None","None",""
Amulet_AdapativeArmorBonus,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorBonus.SkillTree_ChampionsAmulet_AdaptiveArmorBonus_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","None","None","None","None","","","","","","","False","False","3","1","(RowName="""")","30.000000","None","None",""
Amulet_AdaptiveArmorDuration,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorDuration.SkillTree_ChampionsAmulet_AdaptiveArmorDuration_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","None","None","None","None","","","","","","","False","False","3","2","(RowName="""")","30.000000","None","None",""
ChampionsAmuletThorns,"/Game/Skills/Blueprints/EmberWeapons/ProcSkill_Thorns.ProcSkill_Thorns_C","Character.Player","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","has to be in table so we can scale the damage via per level bonuses"
Pet_SummonSkeleton,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_SummonSkeleton.Skill_SummonSkeleton_C","Character","Instant","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","Pet","Skill00",""
Pet_Immobilize,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetImmobilize.Skill_PetImmobilize_C","Character","Default","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","Pet","Skill00",""
Pet_PasstheGas,"/Game/Skills/Blueprints/Pets/DamageSkills/Skill_PasstheGas.Skill_PasstheGas_C","Character","Default","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","2","3","(RowName="""")","30.000000","Pet","Skill00",""
Pet_LifeSteal,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetLifeSteal.Skill_PetLifeSteal_C","Character","Default","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","Pet","Skill00",""
DM_RadiantBlastMissile,"/Game/Skills/Blueprints/DuskMage/Skill_RadiantBlast_Proc.Skill_RadiantBlast_Proc_C","Character.Player.DuskMage","Default","None","1","0","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
Potion_Electric,"/Game/Skills/Blueprints/Skill_PolarizedPotion.Skill_PolarizedPotion_C","Character.Player","Default","None","1","1","0","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Potion",""
RM_MortarPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretMortar.Skill_Railmaster_TurretMortar_C","Character.Player.Railman","Default","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
RM_TurretPassive,"/Game/Skills/Blueprints/Railman/Skill_Turret_Shoot.Skill_Turret_Shoot_C","Character.Player.Railman","Default","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
RM_ShotgunPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretShotgonne.Skill_Railmaster_TurretShotgonne_C","Character.Player.Railman","Default","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
RM_FlamethrowerPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretFlamethrower.Skill_Railmaster_TurretFlamethrower_C","Character.Player.Railman","Default","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
RM_FlamethrowerActive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_FlameBlast.Skill_Railmaster_FlameBlast_C","Character.Player.Railman","Default","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
RM_ShotgonneActive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_Slug.Skill_Railmaster_Slug_C","","Default","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
Skill_MeleeAttack_SharpshooterMinion,"/Game/Skills/Blueprints/Monsters/Skill_MeleeAttack_SharpshooterMinion.Skill_MeleeAttack_SharpshooterMinion_C","Character.Player.Sharpshooter","Default","None","1","0","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
SS_ShastaBasic,"/Game/Skills/Blueprints/Monsters/Skill_MeleeAttack_Shasta.Skill_MeleeAttack_Shasta_C","Character.Player.Sharpshooter","Default","None","1","0","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
