---,QuestRewardText,QuestRewardIconGameplayTag,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
FireStrikerCore,"","(TagName="""")","Pick","8","0","False","False","AddItemByName","EmberCore_FireStriker","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
PlaguedOneCore,"","(TagName="""")","Pick","8","0","False","False","AddItemByName","EmberCore_PlaguedOne","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
BloodDrinkerCore,"","(TagName="""")","Pick","8","0","False","False","AddItemByName","EmberCore_BloodDrinker","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Goblin_Brute_Story_Boss_Drop,"","(TagName="""")","Each","0","0","False","False","GotoItemSpawnRow","Boss","1","GotoItemSpawnRow","SpawnFlamingDestroyerCore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
SpawnFlamingDestroyerCore,"","(TagName="""")","Pick","12","0","False","False","GotoItemSpawnRow","FlamingDestroyerCore_One","1","GotoItemSpawnRow","FlamingDestroyerCore_Two","1","GotoItemSpawnRow","FlamingDestroyerCore_Three","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FlamingDestroyerCore_One,"","(TagName="""")","All","0","0","False","False","AddItemByName","EmberCore_FlamingDestroyer","1","AddItemByName","EmberCore_FlamingDestroyer","2","AddItemByName","EmberCore_FlamingDestroyer","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
FlamingDestroyerCore_Two,"","(TagName="""")","All","0","0","False","False","AddItemByName","EmberCore_FlamingDestroyer","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FlamingDestroyerCore_Three,"","(TagName="""")","All","0","0","False","False","AddItemByName","EmberCore_FlamingDestroyer","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FlashFreezeCore,"","(TagName="""")","Pick","8","0","False","False","AddItemByName","EmberCore_FlashFreeze","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
CursedStaffCore,"","(TagName="""")","Pick","8","0","False","False","AddItemByName","EmberCore_CursedStaff","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_1,"NSLOCTEXT(""ItemSpawnTable"", ""D2171B66497FE58C12FA5EB401EF8744"", ""1 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_50,"NSLOCTEXT(""ItemSpawnTable"", ""00B6E52D43B1EDE333A5BD9F809396F8"", ""50 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:50","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_100,"NSLOCTEXT(""ItemSpawnTable"", ""862C242E43278882FF7A4FB994D7D512"", ""100 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_250,"NSLOCTEXT(""ItemSpawnTable"", ""947DED224CFEA8014CDDFE90990AFE09"", ""250 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:250","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_500,"NSLOCTEXT(""ItemSpawnTable"", ""0F3F8BE94335006C726B3B9A61B4D958"", ""500 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:500","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_614,"NSLOCTEXT(""ItemSpawnTable"", ""590D308441764E049E5532824B11B45D"", ""614 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:614","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 8 weekly quest tasks."
Fame_850,"NSLOCTEXT(""ItemSpawnTable"", ""FF9C176C443B2D5BC234A3BC7EA60F65"", ""850 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:850","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 6 weekly quest tasks."
Fame_1000,"NSLOCTEXT(""ItemSpawnTable"", ""015C47DA4FBD4AFDEE09CFAD5A07F1BC"", ""1,000 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:1000","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 5 weekly quest tasks."
Fame_Daily,"NSLOCTEXT(""ItemSpawnTable"", ""9D1D8CB14EAE8D977B50CE80FE77E72D"", ""Daily Fame Reward"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:1053","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_1250,"NSLOCTEXT(""ItemSpawnTable"", ""6B937EA349405B155167909F54CFDBDE"", ""1,250 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:1250","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 4 weekly quest tasks."
Fame_1666,"NSLOCTEXT(""ItemSpawnTable"", ""D344B69F431BC092EC65018DB0F03546"", ""1,666 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:1666","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 3 weekly quest tasks."
Fame_2000,"NSLOCTEXT(""ItemSpawnTable"", ""2A13076748B28E6212DE08BF85E932AE"", ""2,000 Fame"")","(TagName=""Item.Fame"")","All","0","0","False","False","ItemAddCurrency","Fame:2000","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","TFR-11752"
RandomMagicItemBag,"NSLOCTEXT(""ItemSpawnTable"", ""68914B734E922FAE7332B881BBA54332"", ""Magic Item Bag"")","(TagName="""")","All","0","0","False","False","AddItemByName","RandomMagicItemBag","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RandomRareItemBag,"NSLOCTEXT(""ItemSpawnTable"", ""58CD591F4160B9EE14237AB8CB840332"", ""Rare Item Bag"")","(TagName="""")","All","0","0","False","False","AddItemByName","RandomRareItemBag","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoldBag,"NSLOCTEXT(""ItemSpawnTable"", ""797936BF4DB6C1DA6BB845B00286FAA6"", ""Big Bag O\' Gold"")","(TagName="""")","All","0","0","False","False","AddItemByName","GoldBag","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_Reward_Tutorial_Bundle,"NSLOCTEXT(""ItemSpawnTable"", ""0BD357BD4BDCF72D8EFFE69900ECC1ED"", ""Resource Bundle"")","(TagName="""")","All","0","0","False","False","AddItemByName","Currency_Gold_100","6","AddItemByName","Currency_WoodPlank_T1_Ash_05","1","AddItemByName","Currency_RareMetal","1","AddItemByName","Currency_MetalBar_T1_Tin_05","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armour_Test,"","(TagName="""")","All","0","0","False","False","AddItemByName","Armour_Global_Helm_Test_01","1","AddItemByName","Armour_Global_Shoulders_Test_01","1","AddItemByName","Armour_Global_Chest_Test_01","1","AddItemByName","Armour_Global_Gloves_Test_01","1","AddItemByName","Armour_Global_Pants_Test_01","1","AddItemByName","Armour_Global_Boots_Test_01","1","AddItemByName","Armour_Global_Hatch_Test_01","1","AddItemByName","Armour_Global_Locomotion_Crab_Test_01","1","AddItemByName","Armour_Global_Locomotion_Snake_Test_01","1","None","","0","None","","0","None","(None,None,None,None,None,None,None,None,None)",""
Quest_Reward_Chest_Magic_Goblin,"NSLOCTEXT(""ItemSpawnTable"", ""3A8B751043B7D06F4EFE958685276763"", ""Magic Chest Armor"")","(TagName=""Item.Armour.Chest"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Magic","1","GotoItemSpawnRow","Chest_Area_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes,"","(TagName="""")","Pick","5","0","False","False","AddItemByFilter","Item.Consumable;Item.Recipe.Enchanting","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
