---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTags,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,PropComplexity,UpgradeChainIndex,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,Notes
Gcave_mushrooms_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""E1D0F9734203504F48A1DCA830108F8E"", ""Wispy Mushrooms"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_01.fort_prop_gob_mushrooms_01_C","None","False","None","Fort.Prop.Deco.Goblin.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_mushrooms_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""9B85BE074C179373DFF31B8B0EEA5EEE"", ""Poisonous Mushroom"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_02.fort_prop_gob_mushrooms_02_C","None","False","None","Fort.Prop.Deco.Goblin.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_mushrooms_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""EE935C1E463CF057EE16B88890AC5EBD"", ""Freaky Mushroom"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_03.fort_prop_gob_mushrooms_03_C","None","False","None","Fort.Prop.Deco.Goblin.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_mushrooms_04,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""44A9551C4A0C1FA19F5F73AFB3BECA84"", ""Fetid Fungus"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gob_mushrooms_04.fort_prop_gob_mushrooms_04_C","None","False","None","Fort.Prop.Deco.Goblin.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_gourd_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""D207025F404A46A554E27E8A1F983E42"", ""Small Cave Gourd"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_gourd1.Fort_gcave_gourd1_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_gourd_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""EC43D3124C5D8D6554CDFE857FDF9DC5"", ""Large Cave Gourd"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_gourd2.Fort_gcave_gourd2_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_dome_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""420CFC1646EE1B90BDECF7B6034B8D7D"", ""Cave Dome"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_dome1.Fort_gcave_dome1_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_dome_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""C3C04F5C4300AF8BC23CFFAAD0505F6E"", ""Tall Cave Dome"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_dome2.Fort_gcave_dome2_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_dome_03,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""D32123D6401E3A802D0C1F8BF29195BE"", ""Short Cave Dome"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_dome3.Fort_gcave_dome3_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_stalagmitesgroup_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""F00C11644F850EFA5DB5A587263CDA50"", ""Stalagmite Group"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_rocks_01.Fort_gcave_rocks_01_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_entrance_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""EDB151904FA8BF51849186A6AAF71DCE"", ""Deluxe Cave Entrance"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gcave_entrancesmall_03.Fort_gcave_entrancesmall_03_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_skeleton_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""587C4E8B4C54336FBD2CCCA3526AB1ED"", ""Exhausted Bones"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_skeleton_01.Fort_skeleton_01_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_hut_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""34E9DDF8432262371C178AAE314F2F10"", ""Deadly Hut"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gcave_bossentrance_01.fort_prop_gcave_bossentrance_01_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Gcave_hut_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""FE693C754F3D5FFE953BE8B6FDEA462B"", ""Shifty Shack"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_gcave_shack_01.fort_prop_gcave_shack_01_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
GoblinCutout_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""5EF463E64BA932A2DAF9208CBC5C639A"", ""Victorious Goblin Target Dummy"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gobcutout_01.Fort_gobcutout_01_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
GoblinCutout_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""C0B2F14C44242581F6B64BB3289793B2"", ""Beheader Goblin Target Dummy"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_gobcutout_02.Fort_gobcutout_02_C","None","False","None","Fort.Prop.Deco.Goblin.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Bench_Wood_Bare_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""49D84B914291FA330DB0C0ADE1156701"", ""Rustic Bench"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_barewoodseat_01_bp.fort_prop_barewoodseat_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Stool_Wood_Bare_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""E37ADA1F4DC6932D9F338ABB8326F3E1"", ""Rustic Stool"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_barewoodstool_01_bp.fort_prop_barewoodstool_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Table_Wood_Bare_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""E258F1C24F6615D2B26A4C87C40023D8"", ""Rustic Table"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_barewoodtable_01_bp.fort_prop_barewoodtable_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Rug_BearskinWhite_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""B1487E404A6FB85E2420EAB5B7C558FB"", ""Frost Bearskin Rug"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_rug_01_bp.fort_prop_rug_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Rug_BearskinBrown_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""199B223D4C5F43641F2EAA98F6A8A745"", ""Bearskin Rug"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_rug_b_02_bp.fort_prop_rug_b_02_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Rug_Cowskin_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""18A0F071455C0C7AE5792F95F1CB4BF3"", ""Cowskin Rug"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_rug_b_04_bp.fort_prop_rug_b_04_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Lamp_Street_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""90696FF7405E9B65E0EEC3A0B73471E5"", ""Lamp Post"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_streetlamp_01_bp.fort_prop_streetlamp_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","2","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Lamp_Street_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""79D6B39A4025F275776E82B25989D767"", ""Ropey Lamp Post"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_streetlamp_03_bp.fort_prop_streetlamp_03_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","2","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Telescope_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""EBEB5DE14A09653C9554798466EB2425"", ""Simple Telescope"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_telescope_01_bp.fort_prop_telescope_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Well_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""18D3ECA642DC1F7A343E7AAC7507446F"", ""Simple Well"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_well_01_bp.fort_prop_well_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Well_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""0F92589248691A18F2DDE398AC47F7E7"", ""Practical Well"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_well_02_bp.fort_prop_well_02_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Table_Wood_Plain_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""8C148BA54A1D1305E50913BFDF55A316"", ""Plain Wooden Table"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_woodtables_01_bp.fort_prop_woodtables_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Table_Wood_Runner_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""DE83C83849E7B46569B2BDA6FEA3DDA3"", ""Nice Wooden Table"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_woodtables_02_bp.fort_prop_woodtables_02_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
YardOrnament_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""C02887514B025B0133349CAC4C53EEA5"", ""Yard Ornament"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_yardornament_01_bp.fort_prop_yardornament_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Tent_White_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""C6D7300D40A474912533DA9A868679B6"", ""Officer\'s Tent"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_tent_a_03_bp.fort_prop_tent_a_03_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
WaterPump_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""87455DF1458CAF0A9091A1946B96F2A2"", ""Water Pump"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_faucet_02_bp.fort_prop_faucet_02_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Wall_WoodMoss_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""622A693C423D76BA4109D8ABA8BB88CE"", ""Mossy Rustic Wall"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_2a_bp.fort_prop_ITU_wall_2a_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Wall_WoodWindowMoss_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""081F909A42101E9268D072854E054C30"", ""Mossy Chateau Wall"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_1a_bp.fort_prop_ITU_wall_1a_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Arch_WoodMoss_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""5B20549F4ACE931A0D154081ABFF2028"", ""Mossy Wooden Arch"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_arch_1a_bp.fort_prop_ITU_arch_1a_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Column_WoodMoss_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""69E72119446E705E3B62789CA0C90D2C"", ""Mossy Wooden Column"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_column_1a_bp.fort_prop_ITU_column_1a_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
ChickenCoop_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""F16C13DE458DAC4A9DA10D9DF885A29C"", ""Chicken Coop"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_chickencoop_01_bp.fort_prop_chickencoop_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
WantedSign_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""3FEA86E54416C83AF98097B4D29990AD"", ""Wanted Sign"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_wantedsign_01.Fort_wantedsign_01_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Lesser","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
BrewingBarrel_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""E035B2D64CEFD21530EAF3BDC38680A9"", ""Brew Barrel"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_brewingbarrel_01_bp.fort_prop_brewingbarrel_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
ChickenCoop_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""57DD1EE141EF585AAEAEBAA7157EF866"", ""Classy Chicken Coop"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_chickencoup_02_bp.fort_prop_chickencoup_02_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
WaterPump_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""D8C18BA04354556D543A9C8F04F9BB5D"", ""Water Trough"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_faucet_01_bp.fort_prop_faucet_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Fireplace_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""786CE48047DCCB5784C562A4CBDE289E"", ""Cozy Fireplace"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_fireplace_01_bp.fort_prop_fireplace_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","2","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Fireplace_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""98D6B5F94BBC817B272F98A559DAE891"", ""Cookin\' Stove"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_fireplaces_02_bp.fort_prop_fireplaces_02_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Fireplace_03,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""6AEC2C9A481662308E78F3905FC7D977"", ""Cottage Hearth"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_fireplaces_03_bp.fort_prop_fireplaces_03_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Outhouse_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""23AF2749484E869A62DE41BA76D49F0D"", ""Outhouse"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_outhouse_01_bp.fort_prop_outhouse_01_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Well_03,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""56F754DC48153D1C4EDEC698BB7E2A21"", ""Fancy Well"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_well_04_bp.fort_prop_well_04_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
Table_Wood_Fancy_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""0343D44E491229E16E0E4CB82E66B6A2"", ""Elegant Table"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_woodtables_03_bp.fort_prop_woodtables_03_bp_C","None","False","None","Fort.Prop.Deco.JourneyUnknown.Greater","None","False","False","FortDecor","","None","1","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","None","Name","None","0","","None",""
