---,AreaName,AreaName_MapWorks,AreaGroup,AreaGroupType,AreaClass,AreaSize,PrevAreaRow0,NextAreaRow1,NextAreaRow2,NextAreaRow3,NextAreaRow4,NextAreaRow5,NextAreaRow6,RequiredQuestTask,FortCount,bShowClockUI,bIsOutdoors,bIsBossArea,bMonstersCanTargetNPC,MonsterLevel,MonsterLevelDelta,MonstersRespawn,MonstersDisabledByDistance,bGadgetsReset,BossMonster,bTriggerSpawnersHelpDrama,bTriggerSpawnersCheckDrama,MonsterAffixes,GadgetItemLevel,GadgetItemLevelDelta,ItemLevelBonus,HazardDamage,ItemSpokeMaxDelta,ItemSpokeMinDelta,CameraDistance,PrimaryElement,SpokeTag,MonsterManagerDaytimeTags,MonsterManagerNighttimeTags,ThemedPropTags,QuestPoolTags,LootLuck,CritterDensity,Critter1,Critter2,Critter3,AreaSkill1,AreaSkill2,AreaSkill3,CameraYawRandomRange,bReviveInTown,bCanReviveInPlace,bCanReviveInTown,bLifeBoundItemsOnly,DisallowedSkillTags,LoadingScreenBackgroundOverride,LoadingScreenForegroundOverride,LoadingScreenTextOverride,LoadingScreenTags,ItemQualityLevelBoost,MapworksTags,SelectionWeight,QuestTags,MonsterSpawnerActiveChance,MonsterSpawnerNightActiveChance,ItemGameplayTags,ItemExcludeGameplayTags,AffixGameplayTags,MonsterGameplayTags,RegionGameplayTag,bPvPEnabled,Notes
IF5_Caves1_ic2,"NSLOCTEXT(""AreaTable"", ""2B2A86434260D7F13EF1B585A71D5826"", ""Swamp Cave"")","NSLOCTEXT(""AreaTable"", ""FF959AAF47EA62354DFD0AB13C00AE23"", ""Swamp Cave"")","GFinfested5_Progressive_Caves1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF5_Caves1/Area_IF5_Caves1_ic2.Area_IF5_Caves1_ic2_C","3.000000","(RowName=""InfestedForest5"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","23.000000","1.990000","False","True","False","(RowName=""VespidGuardian_Rando_Boss5"")","False","False","","23.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.Quest.GuardCocoon"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF5_Forest1,"NSLOCTEXT(""AreaTable"", ""AA74EB3246CDFF598C23A7AA8EB37C8F"", ""Deforested Land"")","NSLOCTEXT(""AreaTable"", ""99B8A13849B6BE2DE1EF64B0884D560F"", ""Deforested Land"")","GFinfested5_Progressive_Forest1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF5_Forest1/Area_IF5_Forest1.Area_IF5_Forest1_C","3.000000","(RowName=""InfestedForest5"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","24.000000","1.990000","False","True","False","(RowName=""Automaton_Rando_Boss"")","False","False","","24.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF5_Caves2_ic2,"NSLOCTEXT(""AreaTable"", ""ADE239A0471ED636732292A58FDD324C"", ""Swarm Cave"")","NSLOCTEXT(""AreaTable"", ""D87CCA2F466D3E76B3C2D2BDF2DE113B"", ""Swarm Cave"")","GFinfested5_Progressive_Caves2","Progressive","/Game/Environments/Levels/Goblinland/rules/IF5_Caves2/Area_IF5_Caves2_ic2.Area_IF5_Caves2_ic2_C","3.000000","(RowName=""InfestedForest5"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","25.000000","0.990000","False","True","False","(RowName=""Netherling_Rando_Boss"")","False","False","","25.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF5_Caves3_ic2,"NSLOCTEXT(""AreaTable"", ""0DA48F644F9DA2514A577D8F12B42C15"", ""Feeding Den"")","NSLOCTEXT(""AreaTable"", ""E63F7B2C44BC4C34F5A3E5A1B20FBD39"", ""Feeding Den"")","GFinfested5_Progressive_Caves3","Progressive","/Game/Environments/Levels/Goblinland/rules/IF5_Caves3/Area_IF5_Caves3_ic2.Area_IF5_Caves3_ic2_C","3.000000","(RowName=""InfestedForest5"")","(RowName=""IF5_Caves3_ic2_boss"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","26.000000","0.990000","False","True","False","(RowName="""")","False","False","","26.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.500000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF5_Caves3_ic2_boss,"NSLOCTEXT(""AreaTable"", ""69508AFB4B2ACB8EC2C68CA21094D87C"", ""The Hive"")","NSLOCTEXT(""AreaTable"", ""A65FBB5D403187C6125E73BB86ED6D03"", ""The Hive"")","GFinfested5_Progressive_Caves3","Progressive","/Game/Environments/Levels/Goblinland/rules/IF5_Caves3_boss/Area_IF5_Caves3_ic2_boss.Area_IF5_Caves3_ic2_boss_C","1.000000","(RowName=""IF5_Caves3_ic2"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","26.000000","0.000000","True","False","False","(RowName=""VespidGuardian_Story_Boss"")","False","False","","26.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Gadget.PetCage"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","False","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF5-6_pass,"NSLOCTEXT(""AreaTable"", ""D06F3674406649D5BB6F4A8754CA51AE"", ""Defended Passage"")","NSLOCTEXT(""AreaTable"", ""F79FFDD1400619DD9367409C53FDDD54"", ""Defended Pass"")","GFinfested5_Progressive_Pass","Open","/Game/Environments/Levels/Forts/rules/Infested/Area_if_PlayerFort_IF5-6pass.Area_if_PlayerFort_IF5-6pass_C","1.000000","(RowName=""InfestedForest5"")","(RowName=""InfestedForest6"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","1","True","True","False","False","27.000000","0.000000","False","True","False","(RowName="""")","False","False","","27.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Character.NPC.Gatekeeper""),(TagName=""Character.NPC.QuestGiver""),(TagName=""Gadget"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=0.000000,Y=0.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
InfestedForest6,"NSLOCTEXT(""AreaTable"", ""5404E1A44C2FF47D6F5CE998C7378807"", ""Hyvid Habitat"")","NSLOCTEXT(""AreaTable"", ""9A666794429D7C4F73C5FA99B87A293A"", ""Hyvid Habitat"")","GFinfested6","Open","/Game/Environments/Levels/Goblinland/rules/InfestedForest6/Area_InfestedForest6.Area_InfestedForest6_C","6.000000","(RowName=""IF5-6_pass"")","(RowName=""IF6_Caves2_ic3"")","(RowName=""IF6_Forest1"")","(RowName=""IF6_Caves1_ic3"")","(RowName=""IF6_Forest2"")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","27.000000","2.990000","True","True","True","(RowName="""")","False","False","","27.000000","2.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""MonsterSpawner.Quest.IF6"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.400000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest;Region.Public","Region.GoblinIsle.InfestedForest","False",""
IF6_Forest1,"NSLOCTEXT(""AreaTable"", ""E031DEA745EB6736411DFA9535B7E9E8"", ""Hyvid Forest"")","NSLOCTEXT(""AreaTable"", ""798E00C04C1157E789B806A0D3109691"", ""Hyvid Forest"")","GFinfested6_Progressive_Forest1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF6_Forest1/Area_IF6_Forest1.Area_IF6_Forest1_C","3.000000","(RowName=""InfestedForest6"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","27.000000","0.990000","False","True","False","(RowName=""VespidCharger_Rando_Boss2"")","False","False","","27.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Quest.GuardCorpse"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF6_Caves1_ic3,"NSLOCTEXT(""AreaTable"", ""E5158B8E4E7BA9CDE172F48F691F0AE2"", ""Hyvid Trap"")","NSLOCTEXT(""AreaTable"", ""704119F54CDF596C8DAAD5ADD8D123E5"", ""Hyvid Trap"")","GFinfested6_Progressive_Caves1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF6_Caves1/Area_IF6_Caves1_ic3.Area_IF6_Caves1_ic3_C","3.000000","(RowName=""InfestedForest6"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","28.000000","0.990000","False","True","False","(RowName=""VespidFlier_Rando_Boss5"")","False","False","","28.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Character.NPC.QuestGiver""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF6_Forest2,"NSLOCTEXT(""AreaTable"", ""80E42F3D4C02FE0D43C50D9D27CC8BAE"", ""Hyvid Grounds"")","NSLOCTEXT(""AreaTable"", ""8F7DD8204B9C39930994F58D66A1B426"", ""Hyvid Grounds"")","GFinfested6_Progressive_Forest2","Progressive","/Game/Environments/Levels/Goblinland/rules/IF6_Forest2/Area_IF6_Forest2.Area_IF6_Forest2_C","3.000000","(RowName=""InfestedForest6"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","29.000000","0.990000","False","True","False","(RowName=""VespidSoldier_Rando_Boss4"")","False","False","","29.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Quest.EmberBeacon"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF6_Caves2_ic3,"NSLOCTEXT(""AreaTable"", ""58FD3F8F4336DFEE1515B68EFE8889C6"", ""Hyvid Central"")","NSLOCTEXT(""AreaTable"", ""364A410A465F6DA9691E6D95F10401D2"", ""Hyvid Central"")","GFinfested6_Progressive_Forest3","Progressive","/Game/Environments/Levels/Goblinland/rules/IF6_Caves2/Area_IF6_Caves2_ic3.Area_IF6_Caves2_ic3_C","3.000000","(RowName=""InfestedForest6"")","(RowName=""IF6_Caves2_ic2_boss"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","30.000000","0.990000","False","True","False","(RowName="""")","False","False","","30.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.500000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF6_Caves2_ic2_boss,"NSLOCTEXT(""AreaTable"", ""85318EE44F1807889909DD9F29BC4401"", ""Hyvid Citadel"")","NSLOCTEXT(""AreaTable"", ""C230443B48FA21AA61AC3A908E8583EC"", ""Hyvid Citadel"")","GFinfested6_Progressive_Forest3","Progressive","/Game/Environments/Levels/Goblinland/rules/IF6_Caves2_boss/Area_IF6_Caves2_ic2_boss.Area_IF6_Caves2_ic2_boss_C","1.000000","(RowName=""IF6_Caves2_ic3"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","30.000000","0.000000","True","False","False","(RowName=""Netherling_Story_Boss"")","False","False","","30.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Gadget.PetCage"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","False","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
Experiment1,"NSLOCTEXT(""AreaTable"", ""E3907C4D4964F762908D94808CF8C9B4"", ""Natural Selection"")","NSLOCTEXT(""AreaTable"", ""8301CBCD48C88DFC5F277497DD0FAD46"", ""Shrivelled Forest"")","Experiment1","Open","/Game/Environments/Levels/Goblinland/rules/IF1_Competitive1/Area_IF1_Competitive1.Area_IF1_Competitive1_C","1.000000","(RowName=""ImperialOutpost"")","(RowName=""Experiment1a"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","5.000000","5.000000","False","True","False","(RowName="""")","False","False","","5.000000","5.000000","0.000000","50.000000","2.000000","-1.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.Event"")","(GameplayTags=((TagName=""Character.Monster.Day"")))","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","True","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","None","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
Experiment1a,"NSLOCTEXT(""AreaTable"", ""B3824BF94C870AB0773E48AF1C6FB7BC"", ""Slime Arena"")","NSLOCTEXT(""AreaTable"", ""BA88372D489DEF92DA4DB292EA4EE67F"", ""Infested Cavern"")","Experiment1","Open","/Game/Environments/Levels/Goblinland/rules/IF3_Caves4_boss/Area_IF3_Caves4_ic2_boss.Area_IF3_Caves4_ic2_boss_C","1.000000","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","17.000000","17.000000","False","False","False","(RowName=""VespidCharger_Story_Boss"")","False","False","","17.000000","17.000000","0.000000","10.000000","1.000000","-11.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.Event"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","True","True","True","True","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","None","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
Experiment2,"NSLOCTEXT(""AreaTable"", ""5F564BA84E8D1BA4FA0740834E613C66"", ""Pools of Death"")","NSLOCTEXT(""AreaTable"", ""E0B5E97A4E71CF4A6F12CABC13F8D5DC"", ""Pools of Death"")","Experiment2","Open","/Game/Environments/Levels/Goblinland/rules/IF2_Competitive2/Area_InfestedForest2_Competitive.Area_InfestedForest2_Competitive_C","1.000000","(RowName=""ImperialOutpost"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","10.000000","10.000000","False","True","False","(RowName="""")","False","False","","10.000000","10.000000","0.000000","50.000000","1.000000","-1.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.Event"")","(GameplayTags=((TagName=""Character.Monster.Day"")))","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","True","True","True","True","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","None","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","True",""
