---,SkillClass,CharacterTag,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,RequiredItemTags,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,TryStatusEffect,TryDuration,DefaultSkillSet,DefaultSkillSlot,Icon,Notes
FlamingDestroyer_Fireballs,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_Fireballs.SkillTree_FlamingDestroyer_Fireballs_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","(GameplayTags=)","ProcChance|Fireballs=.06","(NSLOCTEXT(""SkillsTable"", ""3E89C5AB46C67F2AD6F21589995F9BCB"", ""Fireballs chance""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","0","3","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/fire_ball.fire_ball",""
FlamingDestroyer_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_EnhancedActivation.SkillTree_FlamingDestroyer_EnhancedActivation_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","True","True","0","4","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/Relic_Reign_of_Fire.Relic_Reign_of_Fire",""
BloodDrinker_Power,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_Activate.Skill_BloodDrinker_Activate_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Cooldown""),(TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Power"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","20","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Power=0.05","(NSLOCTEXT(""SkillsTable"", ""589D81BD4875A7998DE639AF52268132"", ""Dancing Death Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Relic.BloodDrinker.Power.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""059802B24E484817A31B0DB867ED5CBE"", ""Dance of Death causes a large bleed around you on activation for current skill damage for 3 seconds"")","DurationPctBySkillName|BloodDrinker_Power=.5","NSLOCTEXT(""SkillsTable"", ""9DAC9BB345F36975444ED1852549CB55"", ""Dance of Death duration increased by 50%"")","SkillModifier|Skill.Relic.BloodDrinker.Power.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""186A301C4E9FB7837F9BDD84FFC96BDF"", ""Dance of Death spawns two more blades"")","False","False","0","4","(RowName="""")","30.000000","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/blue__1_2.blue__1_2",""
BloodDrinker_SpinningBlade,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_SpinningBlade.Skill_BloodDrinker_SpinningBlade_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Cooldown""),(TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Attack"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","1","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_SpinningBlade=0.05","(NSLOCTEXT(""SkillsTable"", ""21C26CBE4F4EE6745261F6B9F128E671"", ""Spinning Blade Damage""))","","PerLevelByOnes","None","None","None","ProcChance|SpinningBlade=.10","NSLOCTEXT(""SkillsTable"", ""4EFCD3F347800C2FA1C61C96134B21AB"", ""10% chance when hit to trigger Spinning Blade"")","EnergyCostPctBySkillName|BloodDrinker_SpinningBlade=-0.25","NSLOCTEXT(""SkillsTable"", ""DBBD0CDF4A0B39E6110EF3943180059A"", ""-25% Relic Energy Cost for Spinning Blade"")","SkillModifier|Skill.Relic.BloodDrinker.Attack.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""362F5580486C62C5105360BC5C55E2C0"", ""Spinning Blade hits the target area 3 times"")","False","False","0","0","(RowName="""")","30.000000","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Spinning_Blade_Relic_Weapon.Spinning_Blade_Relic_Weapon",""
BloodDrinker_Skill,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_Drain.Skill_BloodDrinker_Drain_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Cooldown""),(TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Attack"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Skill=0.05","(NSLOCTEXT(""SkillsTable"", ""B341E8D6413A32265A80EEB8CA569996"", ""Drain Damage""))","","PerLevelByOnes","None","None","None","RandomBonusPctBySkillName|BloodDrinker_Skill=.03","NSLOCTEXT(""SkillsTable"", ""BC1C407642F2929C71E3B18A4D4ADAA0"", ""+3% more Healing per enemy hit with Drain"")","SkillModifier|Skill.Relic.BloodDrinker.Skill.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""527EF90F4E48FD53A2BAEEAC5F6E4647"", ""Fire four seeking blood missiles on activation that do current skill damage"")","SkillModifier|Skill.Relic.BloodDrinker.Skill.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""5F3A924C478F5308F1ED1F8653F530A6"", ""Drain fires a second time shortly after the first"")","False","False","1","3","(RowName="""")","30.000000","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Relic_Drain.Relic_Drain",""
BloodDrinker_Barrier,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_Barrier.Skill_BloodDrinker_Barrier_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Cooldown""),(TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Attack"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_Barrier=.01","(NSLOCTEXT(""SkillsTable"", ""BDB7536E41AA3125BE54BCAAC00D5F60"", ""Healing for Blood Shield""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Relic.BloodDrinker.Barrier.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""7196713D400C72CB76BD1384F1DF4157"", ""Blood Shield knocks back enemies on cast"")","DurationPctBySkillName|BloodDrinker_Barrier=.25","NSLOCTEXT(""SkillsTable"", ""959C922D47F3E8544EA195AAC8D536B9"", ""Blood Shield duration increased by 25%"")","SkillModifier|Skill.Relic.BloodDrinker.Barrier.Milestone2=1","NSLOCTEXT(""[12F348714BB63B31DDC3A9AFA8A47483]"", ""51BF5F3748BD23276CBCE89AE53E167C"", ""Trigger a Bloody Explosion that deals 150% weapon damage when Blood Shield Ends"")","False","False","0","2","(RowName="""")","30.000000","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Relic_boiling_blood.Relic_boiling_blood",""
BloodDrinker_Buff,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_RelicBuffAura.Skill_BloodDrinker_RelicBuffAura_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Cooldown""),(TagName=""Skill.Active""),(TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Relic.Attack"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Buff=0.05","(NSLOCTEXT(""SkillsTable"", ""BF8FE8F0465A403932920BA7D9470214"", ""Blood Seekers Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Relic.BloodDrinker.Buff.Milestone1=1","NSLOCTEXT(""SkillsTable"", ""0A36CB814131021B28B0F9BB3870A243"", ""Blood Missiles now heal 5% of your total health on hit"")","EnergyCostPctBySkillName|BloodDrinker_Buff=-0.25","NSLOCTEXT(""SkillsTable"", ""C07DAAA44A26571009F6F081848F1F70"", ""-25% Relic Energy cost for Blood Seekers"")","SkillModifier|Skill.Relic.BloodDrinker.Buff.Milestone2=1","NSLOCTEXT(""SkillsTable"", ""A8FDE8EB4F53E05ECAABFAACCDD4B7DF"", ""You fire twice as many Blood Missiles"")","False","False","1","1","(RowName="""")","30.000000","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/red__18_2.red__18_2",""
BloodDrinker_PassiveBasic,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_Basic.SkillTree_BloodDrinker_Basic_C","Character.Player","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=((TagName=""Item.Weapon.Sword"")))","DamagePctBySkillTag|Skill.BasicAttack=0.1;DamagePctBySkillTag|Skill.Relic.Attack=0.1;ProcChance|RelicEnergy=1","(NSLOCTEXT(""SkillsTable"", ""505064F240C7FD7DCD0118BA5E65D8C2"", ""Basic Attack Damage""),NSLOCTEXT(""SkillsTable"", ""B694BD4D45AAD2F1B07B689177CA1A91"", ""Damage for Spinning Blade""),NSLOCTEXT(""SkillsTable"", ""44D295CF4AC82FF12BA301B5DA95B264"", ""Basic Attack increases Relic Energy regeneration by 10% for 2s""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BonusHealth.T_ICN_RelicTrait-BonusHealth",""
BloodDrinker_PassivePhysicalDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPools.SkillTree_BloodDrinker_BloodPools_C","Character.Player","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Relic.BloodDrinker""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","BonusChancePctBySkillName|BloodDrinker_PassivePhysicalDamage=.1;RandomBonusPctBySkillName|BloodDrinker_PassivePhysicalDamage=.02;DamagePctByElement|Element.Physical=.1;ProcChance|BloodPools=.02","(NSLOCTEXT(""SkillsTable"", ""9589C3154C9C6B5EB82AFA850A92CD2E"", ""Physical Damage""),NSLOCTEXT(""SkillsTable"", ""448BA0AA436EF810F453C79652289FB8"", ""Chance to drop a Bloody Chalice""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","","","","","","","False","False","0","3","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Blood_Pool_Relic_Weapon.Blood_Pool_Relic_Weapon",""
BloodDrinker_PassiveBleedChance,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_IncreasedBleedChance.SkillTree_BloodDrinker_IncreasedBleedChance_C","Character.Player","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","1","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassiveBleedChance=.05;ElementalProcChance|Proc.Bleed=.05;ElementalProcDuration|Proc.Bleed=3;ElementalProcDamage|Proc.Bleed=.5","(NSLOCTEXT(""SkillsTable"", ""55C20A6D46BBC21637BFA1BD9E057DC2"", ""Increased Bleed Chance""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-AtkDamageBonus.T_ICN_RelicTrait-AtkDamageBonus",""
BloodDrinker_PassiveRupture,"/Game/Skills/Blueprints/EmberWeapons/Skill_Rupture.Skill_Rupture_C","Character.Player","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassiveRupture=.05;ProcChance|Rupture=.05","(NSLOCTEXT(""SkillsTable"", ""584F198146157AFAA94C23A91560BDB6"", ""Chance to Rupture""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Rupture_Relic_Weapon.Rupture_Relic_Weapon",""
BloodDrinker_PassiveRelicEnergy,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_PassiveRelicEnergy.SkillTree_Bane_PassiveRelicEnergy_C","Character.Player","Default","None","5","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","20","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_PassiveRelicEnergy=.05;ProcChance|RelicAttackEnergy=1","(NSLOCTEXT(""SkillsTable"", ""7CCDFADC4D4F5CA8A4F34D910838CFEA"", ""Relic Energy Restoration Bonus Rate when using a Skill, Attack, or Barrier""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","4","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-ChargeRate.T_ICN_RelicTrait-ChargeRate",""
BloodDrinker_HealthOnKillActivated,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_HealthOnKillActive.SkillTree_BloodDrinker_HealthOnKillActive_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","1","StatusEffect","(GameplayTags=)","HealthOnKillPct=0.01","(NSLOCTEXT(""SkillsTable"", ""81B3B5D64C5A7D8FC6A41892BDC927B8"", ""Health on kill while Blood Frenzy is active""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","0","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BonusHealth.T_ICN_RelicTrait-BonusHealth",""
BloodDrinker_BleedChanceWhileActivated,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_IncreasedBleedChance.SkillTree_BloodDrinker_IncreasedBleedChance_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","1","StatusEffect","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_BleedChanceWhileActivated=.05;ElementalProcChance|Proc.Bleed=.05","(NSLOCTEXT(""SkillsTable"", ""6B06A5814523648398557095C11F61ED"", ""Increased Bleed chance while Blood Frenzy is active""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","True","True","2","0","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-AtkDamageBonus.T_ICN_RelicTrait-AtkDamageBonus",""
BloodDrinker_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_ActiveSkillDamage.SkillTree_BloodDrinker_ActiveSkillDamage_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_SpinningBlade=0.05","(NSLOCTEXT(""SkillsTable"", ""D716E55E4A6D0E681A333CADC268D7EA"", ""Spinning Blade damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-DmgSkills.T_ICN_RelicTrait-DmgSkills",""
BloodDrinker_ActiveSkillCooldown,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_ActiveSkillCooldown.SkillTree_BloodDrinker_ActiveSkillCooldown_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","(GameplayTags=)","CooldownPctBySkillName|BloodDrinker_SpinningBlade=-.03","(NSLOCTEXT(""SkillsTable"", ""4A8B794D4A256C6D373CAD8F218F46E7"", ""Spinning Blade cooldown""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-CooldownBonus.T_ICN_RelicTrait-CooldownBonus",""
BloodDrinker_RuptureChance,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_RuptureChance.SkillTree_BloodDrinker_RuptureChance_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_RuptureChance=.025;ProcChance|Rupture=.025","(NSLOCTEXT(""SkillsTable"", ""A7E54696446B533C144E5C96C83982D6"", ""Increased chance to Rupture Bleeding enemies""))","","PerLevelByOnesStartWithOne","PerLevelByOnesStartWithOne","None","None","","","","","","","True","True","1","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-PlusSkillDmg.T_ICN_RelicTrait-PlusSkillDmg",""
BloodDrinker_RuptureDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_RuptureDamage.SkillTree_BloodDrinker_RuptureDamage_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","(GameplayTags=)","SkillDamageFactorMultiplier|BloodDrinker_Rupture=0.05","(NSLOCTEXT(""SkillsTable"", ""C058A1564B3451914C8890931C095838"", ""Rupture damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-CritHit.T_ICN_RelicTrait-CritHit",""
BloodDrinker_BloodPoolHealingIncrease,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_HealingFromBloodPools.SkillTree_BloodDrinker_HealingFromBloodPools_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_BloodPoolHealingIncrease=.05","(NSLOCTEXT(""SkillsTable"", ""F83845E04E0EA952041C2A883221E64B"", ""Increased healing from Blood Pools""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","3","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-HealingSkills.T_ICN_RelicTrait-HealingSkills",""
BloodDrinker_ChancetoDropTwoBloodPools,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPoolDouble.SkillTree_BloodDrinker_BloodPoolDouble_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","(GameplayTags=)","RandomBonusPctBySkillName|BloodDrinker_ChancetoDropTwoBloodPools=.05","(NSLOCTEXT(""SkillsTable"", ""16CD0FC9486F75D362BF1EA128E9B682"", ""Chance to drop an additional Blood Pool""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","3","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-percentBonus.T_ICN_RelicTrait-percentBonus",""
BloodDrinker_Rupture,"/Game/Skills/Blueprints/EmberWeapons/Skill_Rupture.Skill_Rupture_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","(GameplayTags=)","ProcChance|Rupture=.1","","","None","None","None","None","","","","","","","True","True","0","2","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Rupture_Relic_Weapon.Rupture_Relic_Weapon",""
BloodDrinker_BloodPools,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPools.SkillTree_BloodDrinker_BloodPools_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","(GameplayTags=)","ProcChance|BloodPools=.15","","","None","None","None","None","","","","","","","True","True","0","3","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Blood_Pool_Relic_Weapon.Blood_Pool_Relic_Weapon",""
BloodDrinker_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_EnhancedActivation.SkillTree_BloodDrinker_EnhancedActivation_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","True","True","0","4","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Relic_boiling_blood.Relic_boiling_blood",""
