---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Armour_Goblin_Shoulders_Magic_BasicDM_01,"NSLOCTEXT(""ItemsTable"", ""4CB235824092E86D456830BB37F81435"", ""Acolyte Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Basic_Shoulders_DM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Magic_BasicDM_02,"NSLOCTEXT(""ItemsTable"", ""4CB235824092E86D456830BB37F81435"", ""Acolyte Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Basic2_Shoulders_DM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Magic_BasicFOR_01,"NSLOCTEXT(""ItemsTable"", ""839173AD40180EC7C9253BA62905B765"", ""Rusty Can Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Basic_Shoulders_FOR","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Magic_BasicFOR_02,"NSLOCTEXT(""ItemsTable"", ""839173AD40180EC7C9253BA62905B765"", ""Rusty Can Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Basic_Shoulders_FOR","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Magic_BasicRM_01,"NSLOCTEXT(""ItemsTable"", ""86918DDB4940D8D7EFE6AAB6ADE2BBA4"", ""Kitbash Shoulder Plates"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Basic_Shoulders_RM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Magic_BasicRM_02,"NSLOCTEXT(""ItemsTable"", ""86918DDB4940D8D7EFE6AAB6ADE2BBA4"", ""Kitbash Shoulder Plates"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Basic2_Shoulders_RM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Magic_Fire_01,"NSLOCTEXT(""ItemsTable"", ""1308BC1A4DDABB22E1F3B8ABE3BE10D1"", ""Incombustible Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","30.000000","T2_Iconic_Shoulders","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_BasicDM_01,"NSLOCTEXT(""ItemsTable"", ""730BF09D451DD22622A7A0A39794BC05"", ""Hivemaster Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Basic_Shoulders_DM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_BasicDM_02,"NSLOCTEXT(""ItemsTable"", ""389B48F0461E56D66B31D1B572FEB28E"", ""Light Plate Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Basic2_Shoulders_DM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_BasicFOR_01,"NSLOCTEXT(""ItemsTable"", ""39A780724E58A580D396D9A7406CE806"", ""Laminated Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Basic_Shoulders_FOR","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_BasicFOR_02,"NSLOCTEXT(""ItemsTable"", ""1D20610D45601A39D8E7FC81D3CC66ED"", ""Cogstrong Shoulders"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Basic2_Shoulders_FOR","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_BasicRM_01,"NSLOCTEXT(""ItemsTable"", ""C14908BD46620C49C51883988786159E"", ""Railrider Pads"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Basic_Shoulders_RM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_BasicRM_02,"NSLOCTEXT(""ItemsTable"", ""9EFFEE5D4A889A4FF3349E9C8B82092D"", ""Banded Pauldrons"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Basic2_Shoulders_RM","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_Fire_01,"NSLOCTEXT(""ItemsTable"", ""6EA5A18244F37D17D1A0599163FFA710"", ""Flameproof Pauldrons"")","","","","(RowName="""")","(RowName="""")","False","None","7.000000","100.000000","0","60.000000","T3_Iconic3_Shoulders","True","(RowName="""")","Item.Armour.Shoulders;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Goblin_Shoulders_Rare_Goblins_01,"NSLOCTEXT(""ItemsTable"", ""FAFE7E79485ADED26A368C80C6DF67BB"", ""Pauldrons"")","","","","(RowName="""")","(RowName="""")","True","None","7.000000","100.000000","0","60.000000","T2_Forest_Shoulders","True","(RowName="""")","Item.Armour.Shoulders","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Effect.Fire","Item.Armour.Shoulders","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Character.Monster.Goblin","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Deprecated data."
Armour_Hyvid_Boots_Legendary_HyvidDM_01,"NSLOCTEXT(""ItemsTable"", ""892D8B7A46CA7EC59E6046A3CCEE43EC"", ""Skittering Creepers"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","100.000000","1","100.000000","T4_Vespid_Boots_DM","True","(RowName=""VespidChaseDM"")","Item.Armour.Boots;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Defense.Vespid","Item.Armour.Boots","Armor_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Boots_Legendary_HyvidRM_01,"NSLOCTEXT(""ItemsTable"", ""9F3A06A94A6B85C123E66EB6000A2FB2"", ""Exterminator Boots"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","100.000000","1","100.000000","T4_Vespid_Boots_RM","True","(RowName=""HyvidChaseRM"")","Item.Armour.Boots;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Defense.Vespid","Item.Armour.Boots","Armor_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Boots_Magic_Poison_01,"NSLOCTEXT(""ItemsTable"", ""EE06ED42439476A4C2531BA0BAFEEE0C"", ""Sterile Boots"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","30.000000","T2_Iconic_Boots","True","(RowName="""")","Item.Armour.Boots;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Boots","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage;Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Boots_Normal_Poison_01,"NSLOCTEXT(""ItemsTable"", ""190DFA374196B7B2FF8031B0CB0F25A1"", ""Clean Boots"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","8.000000","T1_Iconic_Boots","True","(RowName="""")","Item.Armour.Boots;Element.Poison","Affix.Defense.Poison","Item.Armour.Boots","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage;Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Boots_Rare_Poison_01,"NSLOCTEXT(""ItemsTable"", ""719F7617403CEC073DD2C8AB43187D60"", ""Boots"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","100.000000","1","60.000000","T3_Vespid_Boots","True","(RowName="""")","Item.Armour.Boots;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Defense.Vespid","Item.Armour.Boots","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage;Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Chest_Legendary_HyvidDM_01,"NSLOCTEXT(""ItemsTable"", ""A2FD16EA4E263326C18CBA8ECDB7CF78"", ""Skittering Thorax"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","100.000000","1","100.000000","T4_Vespid_Chest_DM","True","(RowName=""VespidChaseDM"")","Item.Armour.Chest;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Bonus","Item.Armour.Chest","Armor_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Chest_Legendary_HyvidFOR_01,"NSLOCTEXT(""ItemsTable"", ""A2FD16EA4E263326C18CBA8ECDB7CF78"", ""Skittering Thorax"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","100.000000","1","100.000000","T4_Vespid_Chest_FOR","True","(RowName=""HyvidChaseFOR"")","Item.Armour.Chest;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Bonus","Item.Armour.Chest","Armor_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Chest_Legendary_HyvidRM_01,"NSLOCTEXT(""ItemsTable"", ""0FC72E8D4E82C076D7AC83B4688D4283"", ""Exterminator Jacket"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","100.000000","1","100.000000","T4_Vespid_Chest_RM","True","(RowName=""HyvidChaseRM"")","Item.Armour.Chest;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Bonus","Item.Armour.Chest","Armor_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Chest_Magic_Poison_01,"NSLOCTEXT(""ItemsTable"", ""939DD405419F3D3A632BD0B0D8F10C61"", ""Sterile Soft Chest Armor"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","30.000000","T2_Iconic_Chest","True","(RowName="""")","Item.Armour.Chest;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Bonus","Item.Armour.Chest","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Chest_Normal_Poison_01,"NSLOCTEXT(""ItemsTable"", ""4CFD1FA846C76C807E37E6A41094891C"", ""Clean Breastplate"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","8.000000","T1_Iconic_Chest","True","(RowName="""")","Item.Armour.Chest;Element.Poison","Affix.Defense.Poison","Item.Armour.Chest","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Chest_Rare_Poison_01,"NSLOCTEXT(""ItemsTable"", ""587B337D41B0BDC9226055BDEA004E69"", ""Chest Armor"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","100.000000","1","60.000000","T3_Vespid_Chest","True","(RowName="""")","Item.Armour.Chest;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Bonus","Item.Armour.Chest","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
