---,AffixText,AffixTextDescription,bRequiresAreas,RowType,NoPickWeight,EntryType1,Entry1,EntryTags1,WeightOrCount1,RequireQuest1,EntryType2,Entry2,EntryTags2,WeightOrCount2,RequireQuest2,EntryType3,Entry3,EntryTags3,WeightOrCount3,RequireQuest3,EntryType4,Entry4,EntryTags4,WeightOrCount4,RequireQuest4,EntryType5,Entry5,EntryTags5,WeightOrCount5,RequireQuest5,EntryType6,Entry6,EntryTags6,WeightOrCount6,RequireQuest6,EntryType7,Entry7,EntryTags7,WeightOrCount7,RequireQuest7,EntryType8,Entry8,EntryTags8,WeightOrCount8,RequireQuest8,DataCurves,Weight,OwnedGameplayTags,DungeonRequireAllTags,DungeonRequireAnyTags,DungeonExcludeAnyTags,Entries,Notes
EndlessDungeon_Boss_Hyvid_6,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VespidSoldier_Rando_Boss5_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Voltura,"NSLOCTEXT(""MapWorksTable"", ""59A68C084E547368CE90EC97F6CAA9C5"", ""Monsters: Voltura"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Voltura.Glider""),(TagName=""Character.Monster.Voltura.Gunner""),(TagName=""Character.Monster.Voltura.Bomber""),(TagName=""Character.Monster.Voltura.Interceptor""),(TagName=""Character.Monster.Voltura.Fighter"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Voltura,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Voltura_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Voltura_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Voltura_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Voltura_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VolturaBomber_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Voltura_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VolturaGunner_Story_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Voltura_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VolturaFighter_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Automatons_Fire,"NSLOCTEXT(""MapWorksTable"", ""4210809E45A5BE5809A1669722CF2E62"", ""Monsters: Automatons (Fire)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Automaton.Custodian.Fire""),(TagName=""Character.Monster.Automaton.Custodian.Physical""),(TagName=""Character.Monster.Automaton.Exploderbot""),(TagName=""Character.Monster.Automaton.Sentry.Fire""),(TagName=""Character.Monster.Automaton.Sentry.Physical"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Automatons_Fire,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Automatons_Fire_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Fire_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Fire_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Fire_4","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Fire_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Story_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Fire_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Fire_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Hulk_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Fire_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Sentry_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Automatons_Poison,"NSLOCTEXT(""MapWorksTable"", ""57387BD24391DCBDCCE9CDA629CA3DC6"", ""Monsters: Automatons (Poison)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Automaton.Custodian.Poison""),(TagName=""Character.Monster.Automaton.Custodian.Physical""),(TagName=""Character.Monster.Automaton.Sentry.Poison""),(TagName=""Character.Monster.Automaton.Sentry.Physical"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Automatons_Poison,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Automatons_Poison_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Poison_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Poison_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Poison_4","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Poison_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Story_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Poison_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Rando_Boss3_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Poison_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Hulk_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Poison_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Sentry_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Automatons_Electric,"NSLOCTEXT(""MapWorksTable"", ""4D3B5853484DA818D6ADBEA806E2911A"", ""Monsters: Automatons (Electric)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Automaton.Custodian.Electric""),(TagName=""Character.Monster.Automaton.Custodian.Physical""),(TagName=""Character.Monster.Automaton.Sentry.Electric""),(TagName=""Character.Monster.Automaton.Sentry.Physical"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Automatons_Electric,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Automatons_Electric_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Electric_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Electric_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Automatons_Electric_4","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Electric_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Electric_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Electric_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Sentry_Electric_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Electric_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Hulk_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Automatons_Electric_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Automaton_Sentry_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Netherim_A,"NSLOCTEXT(""MapWorksTable"", ""267597414F89F388E48975A1A5900025"", ""Monsters: Netherim (A)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Netherim.Netherling""),(TagName=""Character.Monster.Netherim.BruteSlugger""),(TagName=""Character.Monster.Netherim.Spellbreaker""),(TagName=""Character.Monster.Netherim.Warrior"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Netherim_B,"NSLOCTEXT(""MapWorksTable"", ""C30E7E60453CF64B389C1DAF4B4DA14A"", ""Monsters: Netherim (B)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Netherim.Netherling""),(TagName=""Character.Monster.Netherim.Brute""),(TagName=""Character.Monster.Netherim.Spellslinger""),(TagName=""Character.Monster.Netherim.WarriorArmored"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Netherim,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Netherim_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_4","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_5","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_6","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_7","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Netherim_8","(GameplayTags=)","1","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""NetherimBrute_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""NetherimSpellbreaker_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""NetherimWarrior_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""ShadowBeast_Story_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_5,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""NetherimBrute_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_6,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Netherling_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_7,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""NetherimWarrior_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Netherim_8,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""ShadowBeast_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Spiders_Physical,"NSLOCTEXT(""MapWorksTable"", ""DBD5A3C74BF78C6DB52D91B5501708E8"", ""Monsters: Spiders (Physical)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Spider.Physical.Melee""),(TagName=""Character.Monster.Spider.Physical.Ranged""),(TagName=""Character.Monster.Rat.Normal"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Spiders_Physical,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Spiders_Physical_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Spiders_Physical_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Spiders_Physical_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Spiders_Physical_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Burrower_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Spiders_Physical_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Spider_Melee_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Spiders_Physical_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Spider_Ranged_Physical_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Spiders_Fire,"NSLOCTEXT(""MapWorksTable"", ""81F7EFFD4A0CADE5033D0BA69CE69D97"", ""Monsters: Spiders (Fire)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Spider.Fire.Melee""),(TagName=""Character.Monster.Spider.Fire.Ranged""),(TagName=""Character.Monster.Rat.Normal""),(TagName=""Character.Monster.ForestLurker.Normal"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Spiders_Fire,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Spiders_Fire_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Spiders_Fire_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Spiders_Fire_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Spiders_Fire_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Spider_Fire_Story_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Spiders_Fire_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Burrower_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Spiders_Fire_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Spider_Melee_Fire_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
